P,item_order,item_material,item_id,max_length,min_length
17,order1,QKQ-0218S,2507,598,336
17,order1,QKQ-0218S,3516,598,336
17,order1,QKQ-0218S,1130,479,337
17,order1,QKQ-0218S,2971,460,337
17,order1,QKQ-0218S,127,636,351
17,order1,QKQ-0218S,618,636,351
17,order1,QKQ-0218S,2787,636,370
17,order1,QKQ-0218S,3441,561,383
17,order1,QKQ-0218S,716,721,400
17,order1,QKQ-0218S,1196,721,431
17,order1,QKQ-0218S,3065,721,431
17,order1,QKQ-0218S,335,754,431.8
17,order1,QKQ-0218S,969,754,431.8
17,order1,QKQ-0218S,996,754,431.8
17,order1,QKQ-0218S,1786,754,431.8
17,order1,QKQ-0218S,3046,754,431.8
17,order1,QKQ-0218S,3480,754,431.8
17,order1,QKQ-0218S,45,754,433
17,order1,QKQ-0218S,2054,561,460
17,order1,QKQ-0218S,3625,562,460
17,order1,QKQ-0218S,3907,561,460
17,order1,QKQ-0218S,830,562,479
17,order1,QKQ-0218S,3226,562,479
17,order1,QKQ-0218S,4043,562,479
17,order1,QKQ-0218S,741,2338,480
17,order1,QKQ-0218S,1893,673,480
17,order1,QKQ-0218S,3197,2338,480
17,order1,QKQ-0218S,3559,673,480
17,order1,QKQ-0218S,1533,638,525
17,order1,QKQ-0218S,2481,1492,550
17,order1,QKQ-0218S,3263,1202,558
17,order1,QKQ-0218S,1477,1492,569
17,order1,QKQ-0218S,112,758,570
17,order1,QKQ-0218S,114,758,570
17,order1,QKQ-0218S,3128,1202,577
17,order1,QKQ-0218S,2994,673,578
17,order1,QKQ-0218S,3630,673,578
17,order1,QKQ-0218S,1644,788,598
17,order1,QKQ-0218S,3660,788,598
17,order1,QKQ-0218S,3064,721,642
17,order1,QKQ-0218S,1578,758,656
17,order1,QKQ-0218S,66,835.5,721
17,order1,QKQ-0218S,1188,835.5,721
17,order1,QKQ-0218S,1417,835.5,721
1,order10,XXB-0215S,24138,1150.5,242
1,order10,XXB-0218S,24114,241,168
1,order10,XXB-0218S,25218,241,168
1,order10,XXB-0218S,25635,241,168
1,order10,XXB-0218S,26659,241,168
1,order10,XXB-0218S,24611,242,187
1,order10,XXB-0218S,27527,242,187
1,order10,XXB-0218S,24302,1188,188
1,order10,XXB-0218S,27410,1188,188
7,order100,PKQL-0418S,2186,2184,417
7,order100,PKQL-0418S,3319,2184,417
7,order100,PKQL-0418S,2818,1367,427
7,order100,PKQL-0418S,3766,951.5,427
7,order100,QKQ-0215S,3584,2261,395
7,order100,QKQ-0215S,4007,2338.5,808
7,order100,QKQ-0218S,3075,1310,38
7,order100,QKQ-0218S,167,395,58
7,order100,QKQ-0218S,971,395,58
7,order100,QKQ-0218S,2681,807,386
7,order100,QKQ-0218S,3568,503,394
7,order100,QKQ-0218S,2537,522,395
7,order100,QKQ-0218S,3132,520,395
7,order100,QKQ-0218S,1404,807,406
7,order100,QKQ-0218S,2765,807,406
7,order100,QKQ-0218S,3707,807,406
7,order100,QKQ-0218S,3773,807,406
7,order100,QKQ-0218S,3617,808,425
7,order100,QKQ-0218S,2540,2358,428
7,order100,QKQ-0218S,2801,2358,428
7,order100,QKQ-0218S,447,2358,523
7,order100,QKQ-0218S,1080,2358,523
7,order100,QKQ-0218SD,1174,807,386
7,order100,QKQ-0218SD,3782,807,386
7,order100,QKQ-0218SD,43,447,395
7,order100,QKQ-0218SD,2998,808,406
7,order100,QKQ-0218SD,3889,807,406
4,order101,SRBW-0215S,23920,441,294.5
4,order101,SRBW-0215S,24297,910,294.5
4,order101,SRBW-0215S,26022,441,294.5
4,order101,SRBW-0215S,28307,910,294.5
4,order101,SRBW-0215S,27100,997,312
4,order101,SRBW-0218S,23668,1394,38
4,order101,SRBW-0218S,25043,1315,38
4,order101,SRBW-0218S,24720,477,294.5
4,order101,SRBW-0218S,25980,477,294.5
4,order101,SRBW-0218S,27047,478,373
4,order101,SRBW-0218S,27505,478,373
4,order101,SRBW-0218S,27673,478,373
4,order101,SRBW-0218S,28017,478,373
4,order101,SRBW-0218S,26780,722,437
4,order101,SRBW-0218S,26696,1371,477
4,order101,SRBW-0218S,27002,1371,477
4,order101,SRBW-0218SD,24241,1371,58
4,order101,SRBW-0218SD,25124,1371,58
4,order101,SRBW-0218SD,27139,1371,58
4,order101,SRBW-0218SD,27421,1371,58
4,order101,SRBW-0225S,23949,476,248
4,order101,SRBW-0225S,24821,476,312
4,order101,SRBW-0225S,27736,497,313
4,order101,SRBW-0225S,27042,732,497
4,order101,SRBW-0225S,26743,1408,498
4,order101,SRBW-0225S,26991,1408,498
4,order101,SRBW-0225S,28033,1048,498
4,order101,XXB-0215S,24755,665,52.5
4,order101,XXB-0215S,24602,438,78
4,order101,XXB-0215S,28172,438,78
4,order101,XXB-0215S,25261,666,439
4,order101,XXB-0218S,25026,716,124.5
4,order101,XXB-0218S,23524,464.5,308
4,order101,XXB-0218S,25010,465,308
4,order101,XXB-0218S,26310,464.5,308
4,order101,XXB-0218S,26535,465,308
4,order101,XXB-0218S,27138,464.5,308
4,order101,XXB-0218S,27545,464.5,308
3,order102,SRBW-0215S,27129,2101,413
3,order102,SRBW-0215S,27345,2101,854
3,order102,SRBW-0218S,24585,548,412
3,order102,SRBW-0218S,26684,548,412
3,order102,SRBW-0218S,24696,569,413
3,order102,SRBW-0218S,26117,567,413
3,order102,SRBW-0218S,25082,853,548
3,order102,SRBW-0218S,25374,853,548
3,order102,SRBW-0218S,27344,854,567
3,order102,SRBW-0218S,26359,854,569
3,order102,SRBW-0218S,23571,2198,570
3,order102,SRBW-0218S,25643,2198,570
3,order102,SRBW-0218S,27766,2198,570
3,order102,SRBW-0218SD,24307,413,58
3,order102,SRBW-0218SD,27433,854,58
3,order102,SRBW-0218SD,27622,413,58
3,order102,SRBW-0218SD,27704,854,58
3,order102,XXB-0218S,24281,2134,436.5
3,order102,XXB-0218S,24854,2134,436.5
3,order102,XXB-0218S,24853,2134,437
10,order103,SRBW-0215S,23776,871,480
10,order103,SRBW-0215S,27213,871,480
10,order103,SRBW-0215S,25535,1931,871
10,order103,SRBW-0215S,26689,1931,871
10,order103,SRBW-0218S,26931,580,498.5
10,order103,SRBW-0218S,27790,580,498.5
10,order103,SRBW-0218S,28079,580,498.5
10,order103,SRBW-0218S,24348,870,560
10,order103,SRBW-0218S,26119,870,560
10,order103,SRBW-0218S,24158,871,579
10,order103,SRBW-0218S,24507,871,579
10,order103,SRBW-0218S,25544,871,579
10,order103,SRBW-0218S,25720,871,579
10,order103,SRBW-0218S,25994,871,579
10,order103,SRBW-0218S,28301,871,579
10,order103,SRBW-0218S,23671,2028,580
10,order103,SRBW-0218S,25896,2028,580
10,order103,SRBW-0218S,27868,2028,580
10,order103,SRBW-0218SD,24777,871,58
10,order103,SRBW-0218SD,25423,871,58
10,order103,SRBW-0218SD,25847,871,58
10,order103,SRBW-0218SD,27102,871,58
10,order103,XXB-0218S,23454,495,445
10,order103,XXB-0218S,23491,495,445
10,order103,XXB-0218S,25473,495,445
10,order103,XXB-0218S,25897,1964,445
10,order103,XXB-0218S,26888,495,445
10,order103,XXB-0218S,27634,1964,445
10,order103,XXB-0218S,27887,1964,445
10,order103,XXB-0218S,28192,1964,445
5,order104,SRBW-0215S,25224,480,379
5,order104,SRBW-0215S,28267,1901,379
5,order104,SRBW-0215S,24358,788,480
5,order104,SRBW-0215S,26073,1901,788
5,order104,SRBW-0218S,23647,550,378
5,order104,SRBW-0218S,26575,550,378
5,order104,SRBW-0218S,23572,569,379
5,order104,SRBW-0218S,23768,569,379
5,order104,SRBW-0218S,25039,569,379
5,order104,SRBW-0218S,26988,570,498.5
5,order104,SRBW-0218S,27151,570,498.5
5,order104,SRBW-0218S,27350,570,498.5
5,order104,SRBW-0218S,23440,787,550
5,order104,SRBW-0218S,23439,788,569
5,order104,SRBW-0218S,25280,788,569
5,order104,SRBW-0218S,27935,788,569
5,order104,SRBW-0218S,24237,1998,570
5,order104,SRBW-0218S,27103,1998,570
5,order104,SRBW-0218S,27208,1998,570
5,order104,SRBW-0218SD,24641,788,58
5,order104,SRBW-0218SD,25626,379,58
5,order104,SRBW-0218SD,26322,788,58
5,order104,SRBW-0218SD,26925,379,58
5,order104,XXB-0218S,25452,495,403
5,order104,XXB-0218S,26939,1934,403
5,order104,XXB-0218S,24172,1934,403.5
5,order104,XXB-0218S,24369,495,403.5
5,order104,XXB-0218S,24640,495,403.5
5,order104,XXB-0218S,24701,1934,403.5
2,order105,SRBW-0215S,26797,962,460
2,order105,SRBW-0215S,25380,1901,962
2,order105,SRBW-0218S,23745,450,360
2,order105,SRBW-0218S,25332,450,360
2,order105,SRBW-0218S,25529,1901,360
2,order105,SRBW-0218S,26127,490,360
2,order105,SRBW-0218S,26641,450,360
2,order105,SRBW-0218S,23624,962,379
2,order105,SRBW-0218S,26764,962,379
2,order105,SRBW-0218S,26798,962,379
2,order105,SRBW-0218S,26092,1998,380
2,order105,SRBW-0218S,26813,478.5,380
2,order105,SRBW-0218S,27242,1998,380
2,order105,SRBW-0218S,28064,478.5,380
2,order105,SRBW-0218SD,27075,962,58
2,order105,SRBW-0218SD,27109,962,58
2,order105,XXB-0218S,26276,495,475
2,order105,XXB-0218S,28024,495,475
2,order105,XXB-0218S,24570,1934,495
2,order105,XXB-0218S,28288,1934,495
3,order106,SRBW-0215S,26077,1257,98
3,order106,SRBW-0215S,26835,962,459.5
3,order106,SRBW-0215S,24215,1978.5,471
3,order106,SRBW-0215S,26074,1901,471
3,order106,SRBW-0218S,23484,471,360
3,order106,SRBW-0218S,23488,470,360
3,order106,SRBW-0218S,24444,471,360
3,order106,SRBW-0218S,25189,471,360
3,order106,SRBW-0218S,25681,471,360
3,order106,SRBW-0218S,26701,471,360
3,order106,SRBW-0218S,26826,459.5,360
3,order106,SRBW-0218S,24743,1978.5,379
3,order106,SRBW-0218S,25335,471,379
3,order106,SRBW-0218S,27250,962,379
3,order106,SRBW-0218S,28315,962,379
3,order106,SRBW-0218S,24445,478,380
3,order106,SRBW-0218S,24963,1998,380
3,order106,SRBW-0218S,25384,478,380
3,order106,SRBW-0218S,26343,1998,380
3,order106,SRBW-0218SD,27823,471,58
3,order106,SRBW-0218SD,28234,471,58
3,order106,SRBW-0225S,24756,922,469
3,order106,SRBW-0225S,26020,922,469
3,order106,SRBW-0225S,26715,1308,470
3,order106,XXB-0218S,25030,495,474.5
3,order106,XXB-0218S,27993,495,474.5
4,order107,SRBW-0215S,23598,662,254.5
4,order107,SRBW-0215S,24079,662,254.5
4,order107,SRBW-0215S,25255,662,254.5
4,order107,SRBW-0215S,25418,662,254.5
4,order107,SRBW-0218S,24262,662,78
4,order107,SRBW-0218S,24341,662,78
4,order107,SRBW-0218S,25584,662,78
4,order107,SRBW-0218S,27319,662,78
4,order107,SRBW-0218S,27530,662,78
4,order107,SRBW-0218S,27591,662,78
4,order107,SRBW-0218S,27680,662,78
4,order107,SRBW-0218S,28044,662,78
4,order107,SRBW-0218S,23872,380,273
4,order107,SRBW-0218S,23988,380,273
4,order107,SRBW-0218S,25235,380,273
4,order107,SRBW-0218S,25455,380,273
4,order107,SRBW-0218S,26637,380,273
4,order107,SRBW-0218S,27837,380,273
4,order107,SRBW-0218S,28046,380,273
4,order107,SRBW-0218S,28093,380,273
4,order107,SRBW-0218S,24050,662,358
4,order107,SRBW-0218S,25366,662,358
4,order107,SRBW-0218S,25585,662,358
4,order107,SRBW-0218S,27294,662,358
4,order107,SRBW-0225S,25761,1400,399
4,order107,SRBW-0225S,27741,1400,399
4,order107,XXB-0215S,25580,605,172.5
4,order107,XXB-0215S,25767,605,172.5
4,order107,XXB-0215S,26631,605,172.5
4,order107,XXB-0215S,26683,605,172.5
4,order107,XXB-0215S,23537,288,198
4,order107,XXB-0215S,23704,288,198
4,order107,XXB-0215S,24532,288,198
4,order107,XXB-0215S,25760,288,198
4,order107,XXB-0215S,26072,288,198
4,order107,XXB-0215S,26565,288,198
4,order107,XXB-0215S,27263,288,198
4,order107,XXB-0215S,28076,288,198
4,order107,XXB-0215S,26187,606,289
4,order107,XXB-0215S,26431,606,289
4,order107,XXB-0215S,27184,606,289
4,order107,XXB-0215S,27727,606,289
4,order107,XXB-0218S,26970,695,269
4,order107,XXB-0218S,27245,695,269
4,order107,XXB-0218S,27377,695,269
4,order107,XXB-0218S,27973,695,269
10,order108,NMYH-0215S,1345,871,484.5
10,order108,NMYH-0215S,1510,871,484.5
10,order108,NMYH-0215S,2594,1901,871
10,order108,NMYH-0215S,2866,1901,871
10,order108,NMYH-0218S,1099,871,58
10,order108,NMYH-0218S,1373,871,58
10,order108,NMYH-0218S,2763,871,58
10,order108,NMYH-0218S,3794,871,58
10,order108,NMYH-0218S,1228,558,384.5
10,order108,NMYH-0218S,1642,558,384.5
10,order108,NMYH-0218S,1898,558,384.5
10,order108,NMYH-0218S,411,580,503
10,order108,NMYH-0218S,735,580,503
10,order108,NMYH-0218S,1643,580,503
10,order108,NMYH-0218S,51,870,558
10,order108,NMYH-0218S,250,1901,558
10,order108,NMYH-0218S,1590,871,577
10,order108,NMYH-0218S,1688,871,577
10,order108,NMYH-0218S,1921,871,577
10,order108,NMYH-0218S,2676,871,577
10,order108,NMYH-0218S,52,871,579
10,order108,NMYH-0218S,2458,871,579
10,order108,NMYH-0218S,232,1998,580
10,order108,NMYH-0218S,793,1998,580
10,order108,NMYH-0218S,994,1998,580
10,order108,YMH-0218SD,356,2439,445
10,order108,YMH-0218SD,923,2439,445
10,order108,YMH-0218SD,1778,2439,445
10,order108,YMH-0218SD,2693,2439,445
9,order109,NMYH-0215S,397,871,480
9,order109,NMYH-0215S,3768,871,480
9,order109,NMYH-0215S,226,1901,871
9,order109,NMYH-0215S,3035,1901,871
9,order109,NMYH-0218S,141,871,58
9,order109,NMYH-0218S,1551,871,58
9,order109,NMYH-0218S,1552,871,58
9,order109,NMYH-0218S,4076,871,58
9,order109,NMYH-0218S,892,580,498.5
9,order109,NMYH-0218S,2121,580,498.5
9,order109,NMYH-0218S,2360,580,498.5
9,order109,NMYH-0218S,893,870,558
9,order109,NMYH-0218S,3999,870,558
9,order109,NMYH-0218S,50,871,577
9,order109,NMYH-0218S,385,871,577
9,order109,NMYH-0218S,2066,871,577
9,order109,NMYH-0218S,3082,871,577
9,order109,NMYH-0218S,2462,871,579
9,order109,NMYH-0218S,3860,871,579
9,order109,NMYH-0218S,68,1998,580
9,order109,NMYH-0218S,763,1998,580
9,order109,NMYH-0218S,1903,1998,580
9,order109,YMH-0218SD,31,2434.5,445
9,order109,YMH-0218SD,1135,2434.5,445
9,order109,YMH-0218SD,1170,2434.5,445
9,order109,YMH-0218SD,4035,2434.5,445
5,order11,YDH-0215S,19288,718.5,395
5,order11,YDH-0215S,19715,1092,734
5,order11,YDH-0215S,21445,827,734
5,order11,YDH-0218S,20499,837,38
5,order11,YDH-0218S,20590,1798,54
5,order11,YDH-0218S,21562,395,58
5,order11,YDH-0218S,22176,580,58
5,order11,YDH-0218S,22234,1728,58
5,order11,YDH-0218S,22576,395,58
5,order11,YDH-0218S,21523,142,83
5,order11,YDH-0218S,22795,142,83
5,order11,YDH-0218S,19829,1938,84
5,order11,YDH-0218S,22310,1938,84.5
5,order11,YDH-0218S,19399,423,142
5,order11,YDH-0218S,21966,380,142
5,order11,YDH-0218S,22232,380,142
5,order11,YDH-0218S,18964,471,198
5,order11,YDH-0218S,19142,597,198
5,order11,YDH-0218S,20979,394,223
5,order11,YDH-0218S,22635,394,223
5,order11,YDH-0218S,23010,395,242
5,order11,YDH-0218S,18803,797,243
5,order11,YDH-0218S,19312,797,243
5,order11,YDH-0218S,22472,463,263
5,order11,YDH-0218S,21391,463,380
5,order11,YDH-0218S,23053,463,380
5,order11,YDH-0218S,19421,471,445
5,order11,YDH-0218S,20755,598,471
5,order11,YDH-0218S,22110,2298,471
5,order11,YDH-0218SD,18764,1958,58
5,order11,YDH-0218SD,19302,2318,58
5,order11,YDH-0218SD,19522,400,58
5,order11,YDH-0218SD,19835,400,58
5,order11,YDH-0218SD,20199,400,58
5,order11,YDH-0218SD,21508,400,58
5,order11,YDH-0218SD,21873,1958,58
5,order11,YDH-0218SD,22804,2298,58
5,order11,YDH-0218SD,22208,380,84
5,order11,YDH-0218SD,21093,380,85
5,order11,YDH-0218SD,20113,380,86
5,order11,YDH-0218SD,20849,380,86
5,order11,YDH-0218SD,21295,1938,86
5,order11,YDH-0218SD,22272,1938,86
5,order11,YDH-0235S,23417,734,298
5,order11,YDH-0235S,18796,734,595
5,order11,YDH-0235S,19622,734,595
5,order11,YDH-0235S,20784,2028,597
10,order110,NMYH-0215S,4002,838,148
10,order110,NMYH-0215S,1625,838,419.5
10,order110,NMYH-0215S,2456,838,419.5
10,order110,NMYH-0215S,1436,1860.5,838
10,order110,NMYH-0215S,3061,1951,838
10,order110,NMYH-0218S,2055,838,58
10,order110,NMYH-0218S,3294,838,58
10,order110,NMYH-0218S,465,580,438
10,order110,NMYH-0218S,791,580,438
10,order110,NMYH-0218S,3219,580,438
10,order110,NMYH-0218S,1059,837,560
10,order110,NMYH-0218S,1074,838,560
10,order110,NMYH-0218S,1382,837,560
10,order110,NMYH-0218S,1831,837,560
10,order110,NMYH-0218S,2225,838,560
10,order110,NMYH-0218S,440,838,577
10,order110,NMYH-0218S,576,838,577
10,order110,NMYH-0218S,327,838,579
10,order110,NMYH-0218S,532,838,579
10,order110,NMYH-0218S,630,838,579
10,order110,NMYH-0218S,1804,838,579
10,order110,NMYH-0218S,425,2048,580
10,order110,NMYH-0218S,1596,2048,580
10,order110,NMYH-0218S,1656,2048,580
10,order110,YMH-0218SD,688,1097.5,428.5
10,order110,YMH-0218SD,897,831,428.5
10,order110,YMH-0218SD,1331,2424,428.5
10,order110,YMH-0218SD,1463,2424,428.5
10,order110,YMH-0218SD,2226,831,428.5
10,order110,YMH-0218SD,3179,1097.5,428.5
16,order111,NJHL-0218S,26513,1162,261
16,order111,SRBW-0215S,27857,299,198
16,order111,SRBW-0215S,26682,922,299
16,order111,SRBW-0215S,26822,697,309.5
16,order111,SRBW-0215S,27644,698,309.5
16,order111,SRBW-0215S,27952,706,309.5
16,order111,SRBW-0215S,24072,781,480
16,order111,SRBW-0215S,26125,781,480
16,order111,SRBW-0215S,24434,1971,781
16,order111,SRBW-0215S,26830,1971,781
16,order111,SRBW-0218S,26505,928,38
16,order111,SRBW-0218S,27288,928,38
16,order111,SRBW-0218S,26379,409,111
16,order111,SRBW-0218S,25204,1162,297
16,order111,SRBW-0218S,27414,1162,297
16,order111,SRBW-0218S,24170,298,298
16,order111,SRBW-0218S,25527,298,298
16,order111,SRBW-0218S,27481,427,309.5
16,order111,SRBW-0218S,27681,427,309.5
16,order111,SRBW-0218S,27070,371,359.5
16,order111,SRBW-0218S,27818,769,359.5
16,order111,SRBW-0218S,28113,761,372
16,order111,SRBW-0218S,24349,761,379
16,order111,SRBW-0218S,25747,1162,379
16,order111,SRBW-0218S,27707,1162,379
16,order111,SRBW-0218S,24560,798,380
16,order111,SRBW-0218S,27898,798,380
16,order111,SRBW-0218S,24234,428,388
16,order111,SRBW-0218S,26449,428,388
16,order111,SRBW-0218S,26364,922,389
16,order111,SRBW-0218S,24108,2141,427
16,order111,SRBW-0218S,25516,550,498.5
16,order111,SRBW-0218S,26420,550,498.5
16,order111,SRBW-0218S,26421,550,498.5
16,order111,SRBW-0218S,25023,780,530
16,order111,SRBW-0218S,25844,780,530
16,order111,SRBW-0218S,27760,780,530
16,order111,SRBW-0218S,23466,781,549
16,order111,SRBW-0218S,23685,781,549
16,order111,SRBW-0218S,23791,781,549
16,order111,SRBW-0218S,24266,781,549
16,order111,SRBW-0218S,24831,781,549
16,order111,SRBW-0218S,26164,781,549
16,order111,SRBW-0218S,24520,2068,550
16,order111,SRBW-0218S,25814,2068,550
16,order111,SRBW-0218S,26126,2068,550
16,order111,SRBW-0218S,24290,770,761
16,order111,SRBW-0218SD,23971,2141,58
16,order111,SRBW-0218SD,25037,781,58
16,order111,SRBW-0218SD,25653,781,58
16,order111,SRBW-0218SD,26111,781,58
16,order111,SRBW-0218SD,27463,2141,58
16,order111,SRBW-0218SD,28182,781,58
16,order111,SRBW-0225S,24438,528,198
16,order111,SRBW-0225S,27546,549,299
16,order111,SRBW-0225S,27825,549,300
16,order111,SRBW-0225S,27181,2178,448
16,order111,SRBW-0225S,26880,734,549
16,order111,SRBW-0225S,27230,1198,550
16,order111,XXB-0215S,25419,394,52.5
16,order111,XXB-0215S,27826,394,52.5
16,order111,XXB-0215S,24731,388,78
16,order111,XXB-0215S,25161,388,78
16,order111,XXB-0215S,26282,388,78
16,order111,XXB-0215S,27026,388,78
16,order111,XXB-0215S,23676,395,389
16,order111,XXB-0215S,24679,395,389
16,order111,XXB-0218S,25699,455.5,124.5
16,order111,XXB-0218S,26236,455.5,124.5
16,order111,XXB-0218S,24919,358.5,323
16,order111,XXB-0218S,26672,358,323
16,order111,XXB-0218S,27287,358,323
16,order111,XXB-0218S,27539,358,323
16,order111,XXB-0218S,27721,358,323
16,order111,XXB-0218S,28141,358.5,323
16,order111,XXB-0218S,24433,2004,400
16,order111,XXB-0218S,24778,495,400
16,order111,XXB-0218S,24875,2004,400
16,order111,XXB-0218S,25199,2004,400
16,order111,XXB-0218S,26831,495,400
16,order111,XXB-0218S,26855,2004,400
16,order111,XXB-0218S,27095,495,400
16,order111,XXB-0218S,27617,495,400
10,order112,XXB-0215S,26248,331.5,52.5
10,order112,XXB-0215S,26669,331.5,52.5
10,order112,XXB-0215S,23679,388,78
10,order112,XXB-0215S,25134,388,78
10,order112,XXB-0215S,25505,388,78
10,order112,XXB-0215S,25936,388,78
10,order112,XXB-0215S,26008,705,172.5
10,order112,XXB-0215S,28303,705,172.5
10,order112,XXB-0215S,23497,388,198
10,order112,XXB-0215S,26348,388,198
10,order112,XXB-0215S,26725,388,198
10,order112,XXB-0215S,27592,388,198
10,order112,XXB-0215S,27175,1217.5,282
10,order112,XXB-0215S,24651,389,332.5
10,order112,XXB-0215S,25714,389,332.5
10,order112,XXB-0215S,23519,706,389
10,order112,XXB-0215S,28156,706,389
10,order112,XXB-0215S,23614,657,420
10,order112,XXB-0215S,24881,960,657
10,order112,XXB-0215S,27535,797,734
10,order112,XXB-0215S,25692,1901,862
10,order112,XXB-0218S,24822,515,48
10,order112,XXB-0218S,25315,515,48
10,order112,XXB-0218S,27020,515,48
10,order112,XXB-0218S,27166,515,48
10,order112,XXB-0218S,25106,862,58
10,order112,XXB-0218S,25319,420,58
10,order112,XXB-0218S,25362,862,58
10,order112,XXB-0218S,25389,960,58
10,order112,XXB-0218S,25592,960,58
10,order112,XXB-0218S,26298,420,58
10,order112,XXB-0218S,25637,425,109
10,order112,XXB-0218S,25935,393,122.5
10,order112,XXB-0218S,26992,393,122.5
10,order112,XXB-0218S,27484,777,253.5
10,order112,XXB-0218S,28324,777,253.5
10,order112,XXB-0218S,23597,469,277
10,order112,XXB-0218S,25408,657,277
10,order112,XXB-0218S,27177,469,277
10,order112,XXB-0218S,24128,508,281
10,order112,XXB-0218S,24510,508,281
10,order112,XXB-0218S,24555,527,282
10,order112,XXB-0218S,25099,960,296
10,order112,XXB-0218S,23512,735.5,297
10,order112,XXB-0218S,25695,735.5,297
10,order112,XXB-0218S,24727,515,395
10,order112,XXB-0218S,25494,515,395
10,order112,XXB-0218S,27782,797,405
10,order112,XXB-0218S,25834,1934,419
10,order112,XXB-0218S,27904,527,420
10,order112,XXB-0218S,24115,1934,444
10,order112,XXB-0218S,26159,670.5,453
10,order112,XXB-0218S,27716,861,508
10,order112,XXB-0218S,26209,862,527
10,order112,XXB-0218S,26766,862,527
10,order112,XXB-0218S,23540,1998,528
10,order112,XXB-0218S,25159,735.5,528
10,order112,XXB-0218S,25733,735.5,528
10,order112,XXB-0218S,25818,1998,528
10,order112,XXB-0218S,25833,1236,528
10,order112,XXB-0218S,26166,1236,528
10,order112,XXB-0218SD,28073,735,58
10,order112,XXB-0218SD,28094,755,58
10,order112,XXB-0225S,24481,1028,298
10,order112,XXB-0225S,24107,734,465
10,order112,XXB-0225S,24722,734,465
10,order112,XXB-0225S,26465,848,516
10,order112,XXB-0225S,25031,548,518
2,order113,XXB-0215S,23534,395,52.5
2,order113,XXB-0215S,26799,395,52.5
2,order113,XXB-0215S,23913,338,78
2,order113,XXB-0215S,27687,338,78
2,order113,XXB-0215S,27889,338,78
2,order113,XXB-0215S,28006,338,78
2,order113,XXB-0215S,23476,924,295
2,order113,XXB-0215S,26071,498,295
2,order113,XXB-0215S,26319,498,295
2,order113,XXB-0215S,23627,396,339
2,order113,XXB-0215S,26532,396,339
2,order113,XXB-0218S,26339,1960,58
2,order113,XXB-0218S,27702,1960,58
2,order113,XXB-0218S,25351,358,122
2,order113,XXB-0218S,25420,456.5,155
2,order113,XXB-0218S,26974,456.5,155
2,order113,XXB-0218S,26693,377,295
2,order113,XXB-0218S,28218,377,295
2,order113,XXB-0218S,24767,531,308.5
