批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
32,GDMY-0218S,1,25140,0,0,879.5,912.0
32,GDMY-0218S,1,23062,0,912.0,879.5,912.0
32,GDMY-0218S,1,25765,0,1824.0,701.0,578.0
32,GDMY-0218S,1,27081,879.5,0,326.0,1211.0
32,GDMY-0218S,1,25817,879.5,1211.0,326.0,841.0
32,GDMY-0218S,1,27405,879.5,2052.0,315.0,387.5
32,GDMY-0218S,2,25418,0,0,879.5,881.0
32,GDMY-0218S,2,24036,0,881.0,879.5,881.0
32,GDMY-0218S,2,25543,0,1762.0,701.0,578.0
32,GDMY-0218S,2,27054,0,2340.0,701.0,88.0
32,GDMY-0218S,2,24217,879.5,0,326.0,1211.0
32,GDMY-0218S,2,26733,879.5,1211.0,319.0,556.0
32,GDMY-0218S,2,26015,879.5,1767.0,319.0,556.0
32,GDMY-0218S,3,23961,0,0,879.5,881.0
32,GDMY-0218S,3,26658,0,881.0,861.0,912.0
32,GDMY-0218S,3,24821,0,1793.0,676.0,636.0
32,GDMY-0218S,3,26105,879.5,0,315.0,387.3
32,GDMY-0218S,3,24354,879.5,387.3,315.0,387.3
32,GDMY-0218S,3,24078,879.5,774.6,315.0,387.5
32,GDMY-0218S,3,25662,879.5,1162.1,306.5,803.0
32,GDMY-0218S,3,22816,879.5,1965.1,306.5,386.0
32,GDMY-0218S,4,25242,0,0,804.0,841.0
32,GDMY-0218S,4,23250,0,841.0,676.0,636.0
32,GDMY-0218S,4,26257,0,1477.0,578.0,701.0
32,GDMY-0218S,4,26793,804.0,0,400.0,1008.0
32,GDMY-0218S,4,26596,804.0,1008.0,400.0,1008.0
32,GDMY-0218S,4,24990,804.0,2016.0,377.0,328.0
32,GDMY-0218S,5,26488,0,0,580.0,2078.0
32,GDMY-0218S,5,24897,0,2078.0,556.0,319.0
32,GDMY-0218S,5,25065,580.0,0,580.0,2078.0
32,GDMY-0218S,5,26704,580.0,2078.0,387.0,315.0
32,GDMY-0218S,5,26442,1160.0,0,58.0,2297.0
32,GDMY-0218S,6,27385,0,0,579.0,2058.5
32,GDMY-0218S,6,26745,0,2058.5,453.0,379.0
32,GDMY-0218S,6,24534,579.0,0,579.0,1227.0
32,GDMY-0218S,6,26651,579.0,1227.0,578.0,701.0
32,GDMY-0218S,6,24027,579.0,1928.0,558.0,409.5
32,GDMY-0218S,6,24718,1158.0,0,58.0,1797.0
32,GDMY-0218S,7,26518,0,0,578.0,1998.0
32,GDMY-0218S,7,25180,0,1998.0,578.0,428.0
32,GDMY-0218S,7,25551,578.0,0,578.0,1998.0
32,GDMY-0218S,7,23831,578.0,1998.0,578.0,428.0
32,GDMY-0218S,7,25686,1156.0,0,53.0,814.0
32,GDMY-0218S,7,23834,1156.0,814.0,53.0,393.0
32,GDMY-0218S,7,25969,1156.0,1207.0,53.0,701.0
32,GDMY-0218S,8,23418,0,0,578.0,1998.0
32,GDMY-0218S,8,23466,0,1998.0,578.0,428.0
32,GDMY-0218S,8,23184,578.0,0,578.0,1998.0
32,GDMY-0218S,8,22843,578.0,1998.0,578.0,428.0
32,GDMY-0218S,8,24337,1156.0,0,53.0,701.0
32,GDMY-0218S,8,25627,1156.0,701.0,38.0,720.0
32,GDMY-0218S,8,25191,1156.0,1421.0,38.0,918.0
32,GDMY-0218S,9,22983,0,0,578.0,1998.0
32,GDMY-0218S,9,24581,0,1998.0,578.0,427.0
32,GDMY-0218S,9,22886,578.0,0,578.0,1998.0
32,GDMY-0218S,9,23580,578.0,1998.0,578.0,427.0
32,GDMY-0218S,9,24173,1156.0,0,38.0,792.0
32,GDMY-0218S,9,23800,1156.0,792.0,38.0,473.0
32,GDMY-0218S,9,26932,1156.0,1265.0,38.0,1093.5
32,GDMY-0218S,10,27333,0,0,577.0,1662.0
32,GDMY-0218S,10,23641,0,1662.0,539.0,701.0
32,GDMY-0218S,10,26847,577.0,0,577.0,1901.0
32,GDMY-0218S,10,25332,577.0,1901.0,524.5,421.0
32,GDMY-0218S,10,26029,577.0,2322.0,437.0,108.0
32,GDMY-0218S,10,22852,1154.0,0,38.0,1298.0
32,GDMY-0218S,10,26369,1154.0,1298.0,38.0,633.0
32,GDMY-0218S,10,26155,1154.0,1931.0,38.0,277.0
32,GDMY-0218S,11,26189,0,0,577.0,1662.0
32,GDMY-0218S,11,23538,0,1662.0,540.0,578.0
32,GDMY-0218S,11,23722,0,2240.0,397.5,121.5
32,GDMY-0218S,11,25720,577.0,0,577.0,1000.0
32,GDMY-0218S,11,25736,577.0,1000.0,575.0,1000.0
32,GDMY-0218S,11,25005,577.0,2000.0,524.5,421.0
32,GDMY-0218S,11,27316,1154.0,0,38.0,1538.0
32,GDMY-0218S,11,23351,1154.0,1538.0,38.0,832.0
32,GDMY-0218S,12,24283,0,0,577.0,1662.0
32,GDMY-0218S,12,24582,0,1662.0,558.0,660.0
32,GDMY-0218S,12,25209,577.0,0,575.0,1458.0
32,GDMY-0218S,12,27249,577.0,1458.0,560.0,813.0
32,GDMY-0218S,12,25784,1152.0,0,38.0,2398.0
32,GDMY-0218S,13,25183,0,0,575.0,1000.0
32,GDMY-0218S,13,27284,0,1000.0,558.0,821.0
32,GDMY-0218S,13,26349,0,1821.0,540.0,578.0
32,GDMY-0218S,13,26975,0,2399.0,539.0,38.0
32,GDMY-0218S,13,26382,575.0,0,561.0,1610.0
32,GDMY-0218S,13,26607,575.0,1610.0,560.0,813.0
32,GDMY-0218S,13,24824,1136.0,0,83.0,814.0
32,GDMY-0218S,13,24195,1136.0,814.0,83.0,393.0
32,GDMY-0218S,13,23462,1136.0,1207.0,83.0,814.0
32,GDMY-0218S,13,23307,1136.0,2021.0,83.0,393.0
32,GDMY-0218S,14,26543,0,0,558.0,821.0
32,GDMY-0218S,14,23766,0,821.0,558.0,821.0
32,GDMY-0218S,14,25779,0,1642.0,540.0,578.0
32,GDMY-0218S,14,22749,0,2220.0,437.0,108.0
32,GDMY-0218S,14,25751,558.0,0,558.0,1901.0
32,GDMY-0218S,14,22636,558.0,1901.0,524.5,421.0
32,GDMY-0218S,14,23929,558.0,2322.0,437.0,108.0
32,GDMY-0218S,14,26568,1116.0,0,83.0,701.0
32,GDMY-0218S,14,25950,1116.0,701.0,83.0,701.0
32,GDMY-0218S,14,24828,1116.0,1402.0,83.0,701.0
32,GDMY-0218S,15,26812,0,0,540.0,814.0
32,GDMY-0218S,15,23237,0,814.0,539.0,701.0
32,GDMY-0218S,15,24664,0,1515.0,536.0,870.0
32,GDMY-0218S,15,25030,540.0,0,540.0,1753.0
32,GDMY-0218S,15,24782,540.0,1753.0,528.0,580.0
32,GDMY-0218S,15,23592,1080.0,0,83.0,701.0
32,GDMY-0218S,15,27183,1080.0,701.0,58.0,1397.0
32,GDMY-0218S,15,25455,1163.0,0,38.0,1676.0
32,GDMY-0218S,16,23802,0,0,540.0,1753.0
32,GDMY-0218S,16,25007,0,1753.0,538.0,657.0
32,GDMY-0218S,16,23186,540.0,0,540.0,1753.0
32,GDMY-0218S,16,23336,540.0,1753.0,538.0,657.0
32,GDMY-0218S,16,24338,1080.0,0,38.0,1858.0
32,GDMY-0218S,16,23359,1080.0,1858.0,38.0,577.0
32,GDMY-0218S,16,23008,1118.0,0,38.0,2009.0
32,GDMY-0218S,16,26084,1156.0,0,38.0,2067.0
32,GDMY-0218S,17,23635,0,0,536.0,870.0
32,GDMY-0218S,17,25717,0,870.0,528.0,1263.0
32,GDMY-0218S,17,23277,0,2133.0,397.5,121.5
32,GDMY-0218S,17,23272,0,2254.5,397.5,121.5
32,GDMY-0218S,17,24677,536.0,0,528.0,580.0
32,GDMY-0218S,17,24412,536.0,580.0,528.0,814.0
32,GDMY-0218S,17,23612,536.0,1394.0,528.0,580.0
32,GDMY-0218S,17,25732,536.0,1974.0,524.5,421.0
32,GDMY-0218S,17,22739,1064.0,0,38.0,1366.0
32,GDMY-0218S,18,22597,0,0,528.0,814.0
32,GDMY-0218S,18,25968,0,814.0,520.0,700.0
32,GDMY-0218S,18,25347,0,1514.0,520.0,700.0
32,GDMY-0218S,18,23555,0,2214.0,397.5,121.5
32,GDMY-0218S,18,22654,528.0,0,520.0,700.0
32,GDMY-0218S,18,26951,528.0,700.0,500.0,701.0
32,GDMY-0218S,18,24604,528.0,1401.0,500.0,701.0
32,GDMY-0218S,18,23852,528.0,2102.0,377.0,328.0
32,GDMY-0218S,19,25565,0,0,486.0,809.0
32,GDMY-0218S,19,25337,0,809.0,486.0,809.0
32,GDMY-0218S,19,24967,0,1618.0,486.0,809.0
32,GDMY-0218S,19,24273,486.0,0,486.0,809.0
32,GDMY-0218S,19,27153,486.0,809.0,477.0,1004.0
32,GDMY-0218S,19,23264,486.0,1813.0,409.5,558.0
32,GDMY-0218S,19,25141,972.0,0,196.0,606.0
32,GDMY-0218S,19,25861,972.0,606.0,88.0,814.0
32,GDMY-0218S,19,25245,972.0,1420.0,88.0,701.0
32,GDMY-0218S,20,25308,0,0,477.0,1004.0
32,GDMY-0218S,20,24709,0,1004.0,477.0,1004.0
32,GDMY-0218S,20,24115,0,2008.0,444.0,399.0
32,GDMY-0218S,20,22640,477.0,0,477.0,1004.0
32,GDMY-0218S,20,27225,477.0,1004.0,400.0,1008.0
32,GDMY-0218S,20,24788,477.0,2012.0,377.0,328.0
32,GDMY-0218S,21,27026,0,0,448.0,1962.0
32,GDMY-0218S,21,26716,0,1962.0,444.0,399.0
32,GDMY-0218S,21,27412,448.0,0,427.0,1924.0
32,GDMY-0218S,21,24480,448.0,1924.0,399.0,444.0
32,GDMY-0218S,21,23386,875.0,0,306.5,803.0
32,GDMY-0218S,21,27039,875.0,803.0,301.5,427.0
32,GDMY-0218S,21,23821,875.0,1230.0,301.5,427.0
32,GDMY-0218S,21,26974,875.0,1657.0,278.0,673.0
32,GDMY-0218S,22,26773,0,0,417.0,1611.0
32,GDMY-0218S,22,24998,0,1611.0,413.0,813.0
32,GDMY-0218S,22,26566,417.0,0,400.0,1008.0
32,GDMY-0218S,22,25435,417.0,1008.0,400.0,1008.0
32,GDMY-0218S,22,23246,417.0,2016.0,392.0,413.0
32,GDMY-0218S,22,24577,817.0,0,400.0,1008.0
32,GDMY-0218S,22,24322,817.0,1008.0,400.0,1008.0
32,GDMY-0218S,22,26839,817.0,2016.0,378.0,347.0
32,GDMY-0218S,23,23254,0,0,400.0,1008.0
32,GDMY-0218S,23,26299,0,1008.0,399.0,444.0
32,GDMY-0218S,23,26229,0,1452.0,399.0,444.0
32,GDMY-0218S,23,25850,0,1896.0,399.0,444.0
32,GDMY-0218S,23,27358,0,2340.0,393.0,88.0
32,GDMY-0218S,23,23826,400.0,0,399.0,444.0
32,GDMY-0218S,23,23143,400.0,444.0,399.0,444.0
32,GDMY-0218S,23,27199,400.0,888.0,393.0,528.0
32,GDMY-0218S,23,27002,400.0,1416.0,393.0,540.0
32,GDMY-0218S,23,26019,400.0,1956.0,393.0,427.0
32,GDMY-0218S,23,22596,799.0,0,393.0,528.0
32,GDMY-0218S,23,25955,799.0,528.0,393.0,428.0
32,GDMY-0218S,23,25491,799.0,956.0,393.0,427.0
32,GDMY-0218S,23,23894,799.0,1383.0,393.0,428.0
32,GDMY-0218S,23,27307,799.0,1811.0,392.0,560.0
32,GDMY-0218S,24,24350,0,0,392.0,560.0
32,GDMY-0218S,24,22598,0,560.0,392.0,560.0
32,GDMY-0218S,24,25228,0,1120.0,387.0,841.0
32,GDMY-0218S,24,24096,0,1961.0,380.0,428.0
32,GDMY-0218S,24,26848,392.0,0,380.0,813.0
32,GDMY-0218S,24,26457,392.0,813.0,380.0,813.0
32,GDMY-0218S,24,26091,392.0,1626.0,380.0,428.0
32,GDMY-0218S,24,25457,392.0,2054.0,377.0,328.0
32,GDMY-0218S,24,24946,772.0,0,380.0,813.0
32,GDMY-0218S,24,24182,772.0,813.0,380.0,813.0
32,GDMY-0218S,24,24148,772.0,1626.0,380.0,813.0
32,GDMY-0218S,25,23820,0,0,380.0,813.0
32,GDMY-0218S,25,23329,0,813.0,380.0,813.0
32,GDMY-0218S,25,22647,0,1626.0,380.0,813.0
32,GDMY-0218S,25,25818,380.0,0,379.0,453.0
32,GDMY-0218S,25,25801,380.0,453.0,379.0,453.0
32,GDMY-0218S,25,25229,380.0,906.0,379.0,453.0
32,GDMY-0218S,25,24658,380.0,1359.0,379.0,453.0
32,GDMY-0218S,25,24469,380.0,1812.0,379.0,453.0
32,GDMY-0218S,25,24453,759.0,0,379.0,453.0
32,GDMY-0218S,25,24171,759.0,453.0,379.0,453.0
32,GDMY-0218S,25,25315,759.0,906.0,373.0,700.0
32,GDMY-0218S,25,25072,759.0,1606.0,373.0,700.0
32,GDMY-0218S,26,25500,0,0,348.0,1828.0
32,GDMY-0218S,26,25819,0,1828.0,347.0,606.0
32,GDMY-0218S,26,24025,348.0,0,348.0,1828.0
32,GDMY-0218S,26,23478,348.0,1828.0,347.0,606.0
32,GDMY-0218S,26,26116,696.0,0,278.0,673.0
32,GDMY-0218S,26,23054,696.0,673.0,278.0,673.0
32,GDMY-0218S,26,22896,696.0,1346.0,278.0,673.0
32,GDMY-0218S,26,25837,696.0,2019.0,233.0,348.0
32,GDMY-0218S,27,27140,0,0,277.0,676.0
32,GDMY-0218S,27,26479,0,676.0,277.0,676.0
32,GDMY-0218S,27,26429,0,1352.0,277.0,676.0
32,GDMY-0218S,27,23693,277.0,0,277.0,676.0
32,GDMY-0218S,27,27079,277.0,676.0,257.5,675.0
32,GDMY-0218S,27,22849,277.0,1351.0,257.5,675.0
32,GDMY-0218S,27,26423,277.0,2026.0,233.0,348.0
32,ZYF-0218S,0,23986,0,0,359.0,1748.5
32,ZYF-0218S,0,26642,0,1748.5,298.0,298.0
32,ZYF-0218S,0,24435,0,2046.5,298.0,298.0
32,ZYF-0218S,0,27204,0,2344.5,298.0,38.0
32,ZYF-0218S,0,26597,359.0,0,297.0,1390.0
32,ZYF-0218S,0,26405,359.0,1390.0,261.0,685.0
32,ZYF-0218S,0,23956,359.0,2075.0,261.0,297.0
32,ZYF-0218S,0,22821,656.0,0,297.0,1390.0
32,ZYF-0218S,0,25445,656.0,1390.0,261.0,685.0
32,QKQ-0215S,0,29874,0,0,489.0,586.0
32,QKQ-0215S,0,28688,0,586.0,489.0,586.0
32,QKQ-0215S,0,28256,0,1172.0,489.0,586.0
32,QKQ-0215S,0,30482,0,1758.0,488.0,198.0
32,QKQ-0215S,0,29490,0,1956.0,488.0,198.0
32,QKQ-0215S,0,29183,0,2154.0,488.0,198.0
32,QKQ-0215S,0,28811,489.0,0,198.0,488.0
32,QKQ-0215S,0,28216,489.0,488.0,198.0,488.0
32,QKQ-0215S,0,27787,489.0,976.0,198.0,488.0
32,QKQ-0215S,0,30575,489.0,1464.0,172.5,585.0
32,QKQ-0215S,0,29862,687.0,0,172.5,585.0
32,QKQ-0215S,0,28236,687.0,585.0,172.5,585.0
32,GDMY-0225SD,0,25244,0,0,448.0,1968.0
32,YSH-0218SD,0,24908,0,0,764.0,2353.0
32,YSH-0218SD,0,26335,764.0,0,445.0,2349.0
32,YSH-0218SD,1,23827,0,0,764.0,2353.0
32,YSH-0218SD,1,24362,764.0,0,445.0,2349.0
32,YSH-0218SD,2,22880,0,0,764.0,2353.0
32,YSH-0218SD,2,26495,764.0,0,364.0,2349.0
32,YSH-0218SD,3,25800,0,0,342.5,490.0
32,YSH-0218SD,3,25356,0,490.0,342.5,490.0
32,YSH-0218SD,3,24094,342.5,0,331.0,2349.0
32,QKQ-0218SD,0,27150,0,0,128.0,1563.0
32,QKQ-0218SD,0,22869,0,1563.0,58.0,599.0
32,QKQ-0218SD,0,29737,128.0,0,58.0,2058.0
32,QKQ-0218SD,0,27625,186.0,0,58.0,2078.0
32,NBSY-0218S,0,37108,0,0,598.0,2093.0
32,NBSY-0218S,0,36134,598.0,0,598.0,2093.0
32,NBSY-0218S,1,35391,0,0,598.0,2093.0
32,NBSY-0218S,1,36976,0,2093.0,597.0,162.0
32,NBSY-0218S,1,35656,0,2255.0,597.0,162.0
32,NBSY-0218S,1,35038,598.0,0,597.5,954.0
32,NBSY-0218S,1,34973,598.0,954.0,597.5,954.0
32,NBSY-0218S,1,37467,598.0,1908.0,573.5,429.0
32,NBSY-0218S,2,34766,0,0,597.5,954.0
32,NBSY-0218S,2,34142,0,954.0,597.5,954.0
32,NBSY-0218S,2,35904,0,1908.0,573.5,429.0
32,NBSY-0218S,2,36052,597.5,0,597.0,871.0
32,NBSY-0218S,2,35821,597.5,871.0,597.0,871.0
32,NBSY-0218S,2,36615,597.5,1742.0,573.5,429.0
32,NBSY-0218S,3,36620,0,0,578.0,870.0
32,NBSY-0218S,3,36539,0,870.0,578.0,870.0
32,NBSY-0218S,3,34152,0,1740.0,548.0,598.0
32,NBSY-0218S,3,36295,578.0,0,578.0,870.0
32,NBSY-0218S,3,35929,578.0,870.0,558.0,871.0
32,NBSY-0218S,3,36281,578.0,1741.0,548.0,598.0
32,NBSY-0218S,3,35863,1156.0,0,58.0,1165.0
32,NBSY-0218S,3,33259,1156.0,1165.0,58.0,1165.0
32,NBSY-0218S,4,35729,0,0,558.0,871.0
32,NBSY-0218S,4,35986,0,871.0,548.0,871.0
32,NBSY-0218S,4,33654,0,1742.0,548.0,598.0
32,NBSY-0218S,4,35252,558.0,0,548.0,871.0
32,NBSY-0218S,4,34668,558.0,871.0,548.0,871.0
32,NBSY-0218S,4,37299,558.0,1742.0,448.0,598.0
32,NBSY-0218S,4,32849,1106.0,0,88.0,871.0
32,NBSY-0218S,4,36760,1106.0,871.0,83.0,871.0
32,NBSY-0218S,4,36792,1106.0,1742.0,58.0,162.0
32,NBSY-0218S,4,32694,1106.0,1904.0,58.0,162.0
32,NBSY-0218S,5,32971,0,0,548.0,871.0
32,NBSY-0218S,5,33227,0,871.0,545.0,1199.0
32,NBSY-0218S,5,32701,548.0,0,545.0,1199.0
32,NBSY-0218S,5,33799,548.0,1199.0,448.0,598.0
32,NBSY-0218S,5,35872,548.0,1797.0,429.0,573.5
32,NBSY-0218S,5,34623,1093.0,0,83.0,871.0
32,NBSY-0218S,5,34107,1093.0,871.0,83.0,871.0
32,NBSY-0218S,5,35170,1176.0,0,38.0,2438.0
32,NBSY-0218S,6,36649,0,0,431.0,870.0
32,NBSY-0218S,6,35052,0,870.0,431.0,870.0
32,NBSY-0218S,6,35855,0,1740.0,429.0,573.5
32,NBSY-0218S,6,36848,431.0,0,430.0,958.0
32,NBSY-0218S,6,36042,431.0,958.0,430.0,1203.0
32,NBSY-0218S,6,32979,861.0,0,83.0,871.0
32,NBSY-0218S,6,35896,861.0,871.0,58.0,1165.0
32,NBSY-0218S,6,33049,944.0,0,58.0,1165.0
32,NBSY-0218S,6,37203,944.0,1165.0,53.0,871.0
32,NBSY-0218S,6,33463,1002.0,0,53.0,871.0
32,NBSY-0218S,6,32878,1002.0,871.0,38.0,898.0
32,NBSY-0218S,6,35093,1055.0,0,38.0,2438.0
32,NBSY-0218S,6,34622,1093.0,0,38.0,2438.0
32,NBSY-0218S,6,33601,1131.0,0,38.0,1998.0
32,NBSY-0218S,6,32802,1169.0,0,38.0,898.0
32,NBSY-0218S,7,35903,0,0,430.0,958.0
32,NBSY-0218S,7,34909,0,958.0,430.0,958.0
32,NBSY-0218S,7,36468,0,1916.0,429.0,512.0
32,NBSY-0218S,7,34735,430.0,0,430.0,1203.0
32,NBSY-0218S,7,34705,430.0,1203.0,430.0,958.0
32,NBSY-0218S,8,34603,0,0,430.0,958.0
32,NBSY-0218S,8,34299,0,958.0,430.0,1203.0
32,NBSY-0218S,8,33683,430.0,0,430.0,958.0
32,NBSY-0218S,8,33638,430.0,958.0,430.0,1203.0
32,NBSY-0218S,9,34552,0,0,429.0,512.0
32,NBSY-0218S,9,34457,0,512.0,429.0,512.0
32,NBSY-0218S,9,34423,0,1024.0,429.0,573.5
32,NBSY-0218S,9,33532,0,1597.5,429.0,512.0
32,NBSY-0218S,9,32713,429.0,0,429.0,573.5
32,NBSY-0218S,9,32477,429.0,573.5,429.0,573.5
32,NBSY-0218S,9,34385,429.0,1147.0,427.0,1165.0
32,NBSY-0218S,10,34383,0,0,427.0,1165.0
32,NBSY-0218S,10,37381,0,1165.0,423.0,428.0
32,NBSY-0218S,10,36947,0,1593.0,423.0,428.0
32,NBSY-0218S,10,36255,0,2021.0,408.0,344.5
32,NBSY-0218S,10,36500,427.0,0,423.0,428.0
32,NBSY-0218S,10,32641,427.0,428.0,423.0,428.0
32,NBSY-0218S,10,33048,427.0,856.0,408.0,344.5
32,NBSY-0218S,10,33293,427.0,1200.5,88.0,871.0
32,NBSY-0215S,0,37357,0,0,871.0,2073.5
32,NBSY-0215S,0,34800,871.0,0,344.5,1165.0
32,NBSY-0215S,0,33083,871.0,1165.0,344.5,1165.0
32,NBSY-0215S,1,34697,0,0,871.0,2073.5
32,NBSY-0215S,2,35697,0,0,573.5,921.0
32,NBSY-0215S,2,34803,0,921.0,573.5,921.0
32,NBSY-0215S,2,32662,0,1842.0,351.0,162.0
32,NBSY-0215S,2,34448,573.5,0,573.5,921.0
32,NBSY-0215S,2,34089,573.5,921.0,573.5,921.0
32,NBSY-0215S,3,36532,0,0,512.0,1166.0
32,NBSY-0215S,3,32811,0,1166.0,512.0,1166.0
32,YSH-0215S,0,26719,0,0,499.0,610.0
32,YSH-0215S,0,24158,0,610.0,499.0,610.0
32,YSH-0215S,0,23984,0,1220.0,499.0,610.0
32,YSH-0215S,0,25006,0,1830.0,498.0,198.0
32,YSH-0215S,0,22707,0,2028.0,498.0,198.0
32,YSH-0215S,0,25564,0,2226.0,498.0,158.0
32,YSH-0215S,0,25949,499.0,0,172.5,609.0
32,YSH-0215S,0,25438,499.0,609.0,158.0,498.0
32,YSH-0215S,0,27080,499.0,1107.0,132.5,609.0
32,YSH-0215S,0,27411,499.0,1716.0,118.0,498.0
32,YSH-0215S,0,24833,671.5,0,118.0,498.0
32,YSH-0215S,0,27260,671.5,498.0,92.5,609.0
32,XXB-0215S,0,27384,0,0,489.0,765.0
32,XXB-0215S,0,26802,0,765.0,489.0,604.0
32,XXB-0215S,0,25081,0,1369.0,489.0,765.0
32,XXB-0215S,0,27116,0,2134.0,439.0,302.0
32,XXB-0215S,0,27711,489.0,0,352.0,1671.0
32,XXB-0215S,0,26594,489.0,1671.0,302.0,439.0
32,XXB-0215S,0,25330,489.0,2110.0,301.0,132.5
32,XXB-0215S,0,25287,489.0,2242.5,301.0,132.5
32,XXB-0215S,0,24051,841.0,0,302.0,439.0
32,XXB-0215S,0,26120,841.0,439.0,264.0,489.0
32,XXB-0215S,0,26712,841.0,928.0,158.0,438.0
32,XXB-0215S,0,26053,841.0,1366.0,158.0,438.0
32,XXB-0215S,0,25985,841.0,1804.0,158.0,438.0
32,XXB-0215S,0,26674,1143.0,0,52.5,764.0
32,XXB-0215S,1,25378,0,0,158.0,438.0
32,XXB-0215S,1,23487,0,438.0,158.0,438.0
32,XXB-0215S,1,22948,0,876.0,158.0,438.0
32,XXB-0215S,1,25149,0,1314.0,132.5,301.0
32,XXB-0215S,1,27033,0,1615.0,118.0,488.0
32,XXB-0215S,1,26146,0,2103.0,92.5,263.0
32,XXB-0215S,1,25589,158.0,0,118.0,488.0
32,XXB-0215S,1,24980,158.0,488.0,118.0,488.0
32,XXB-0215S,1,24583,158.0,976.0,118.0,488.0
32,XXB-0215S,1,24301,158.0,1464.0,118.0,488.0
32,XXB-0215S,1,23132,158.0,1952.0,118.0,488.0
32,XXB-0215S,1,25590,276.0,0,92.5,603.0
32,XXB-0215S,1,22823,276.0,603.0,92.5,764.0
32,XXB-0215S,1,26167,276.0,1367.0,78.0,488.0
32,XXB-0215S,1,23326,276.0,1855.0,78.0,488.0
32,GDMY-0225S,0,24312,0,0,598.0,1693.0
32,GDMY-0225S,0,23112,0,1693.0,537.0,732.0
32,GDMY-0225S,0,25690,598.0,0,597.0,752.0
32,GDMY-0225S,0,23209,598.0,752.0,597.0,752.0
32,GDMY-0225S,0,23390,598.0,1504.0,537.0,732.0
32,GDMY-0225S,1,24536,0,0,558.0,1466.0
32,GDMY-0225S,1,24634,0,1466.0,501.0,732.0
32,GDMY-0225S,1,23531,558.0,0,358.0,501.0
32,GDMY-0225S,1,25659,558.0,501.0,88.0,1928.0
32,GDMY-0225S,1,25031,916.0,0,88.0,1048.0
32,YSH-0218S,0,25311,0,0,278.0,690.0
32,YSH-0218S,0,26644,0,690.0,208.0,690.0
32,YSH-0218S,0,26422,0,1380.0,208.0,690.0
32,GDMY-0218SD,0,24678,0,0,880.0,2413.0
32,GDMY-0218SD,0,25168,880.0,0,316.5,379.5
