批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
30,GDMY-0215S,7,26494,0,2177.0,536.0,239.0
30,GDMY-0218S,7,24532,558.0,0,558.0,771.0
30,GDMY-0218S,7,24150,558.0,771.0,558.0,779.0
30,GDMY-0218S,7,24019,558.0,1550.0,558.0,770.0
30,GDMY-0215S,7,23589,558.0,2320.0,522.0,92.5
30,GDMY-0218SD,7,23795,1116.0,0,58.0,1962.0
30,GDMY-0215S,8,25931,0,0,475.0,1160.0
30,GDMY-0215S,8,23245,0,1160.0,449.0,624.0
30,SRBW-0218S,8,23975,0,1784.0,395.0,575.0
30,GDMY-0225S,8,23997,475.0,0,448.0,1198.0
30,GDMY-0218S,8,26428,475.0,1198.0,409.0,592.0
30,SRBW-0218S,8,24397,475.0,1790.0,395.0,575.0
30,SRBW-0218S,8,24009,923.0,0,274.5,715.5
30,GDMY-0218S,8,27073,923.0,715.5,248.0,686.0
30,GDMY-0218S,8,25558,923.0,1401.5,248.0,686.0
30,GDMY-0215S,8,27181,923.0,2087.5,238.0,78.0
30,GDMY-0215S,8,26728,923.0,2165.5,238.0,78.0
30,GDMY-0215S,8,24129,923.0,2243.5,238.0,78.0
30,GDMY-0215S,8,23977,923.0,2321.5,238.0,78.0
30,SRBW-0218SD,9,27383,0,0,395.0,2034.0
30,SRBW-0218SD,9,24181,395.0,0,395.0,2034.0
30,SRBW-0218SD,9,22789,790.0,0,395.0,2034.0
30,SRBW-0218S,10,27198,0,0,395.0,1486.0
30,SRBW-0218S,10,25339,0,1486.0,395.0,575.0
30,GDMY-0215S,10,26195,0,2061.0,348.0,158.0
30,GDMY-0215S,10,24452,0,2219.0,348.0,158.0
30,SRBW-0218S,10,26002,395.0,0,395.0,2034.0
30,GDMY-0215S,10,23622,395.0,2034.0,348.0,158.0
30,GDMY-0215S,10,23637,395.0,2192.0,348.0,118.0
30,GDMY-0215S,10,23089,395.0,2310.0,348.0,118.0
30,SRBW-0218S,10,23824,790.0,0,395.0,575.0
30,GDMY-0218S,10,27182,790.0,575.0,388.0,475.0
30,GDMY-0218S,10,26542,790.0,1050.0,370.0,558.0
30,GDMY-0215S,10,27392,790.0,1608.0,349.0,523.0
30,GDMY-0215S,10,26309,790.0,2131.0,348.0,158.0
30,GDMY-0215S,10,22900,790.0,2289.0,348.0,118.0
30,GDMY-0215S,11,27120,0,0,349.0,523.0
30,GDMY-0215S,11,23556,0,523.0,349.0,523.0
30,GDMY-0215S,11,23115,0,1046.0,349.0,523.0
30,SRBW-0218S,11,24736,0,1569.0,274.5,715.5
30,SRBW-0218S,11,27363,349.0,0,253.0,2098.0
30,SRBW-0218S,11,22606,602.0,0,253.0,2098.0
30,SRBW-0218S,11,23391,855.0,0,233.0,559.0
30,GDMY-0218S,11,26496,855.0,559.0,231.5,594.0
30,GDMY-0218S,11,22926,855.0,1153.0,231.5,594.0
30,SRBW-0218S,11,25434,855.0,1747.0,213.0,560.0
30,GDMY-0215S,11,24418,1088.0,0,129.5,592.0
30,GDMY-0215S,11,23128,1088.0,592.0,129.5,592.0
30,GDMY-0215S,11,22619,1088.0,1184.0,118.0,348.0
30,SRBW-0218S,11,22990,1088.0,1532.0,98.0,559.0
30,SRBW-0218S,12,25240,0,0,213.0,559.0
30,GDMY-0218S,12,26959,0,559.0,198.0,594.0
30,GDMY-0218S,12,25677,0,1153.0,198.0,594.0
30,GDMY-0215S,12,26575,0,1747.0,198.0,448.0
30,GDMY-0215S,12,26300,213.0,0,198.0,448.0
30,GDMY-0215S,12,24918,213.0,448.0,198.0,448.0
30,GDMY-0215S,12,24651,213.0,896.0,198.0,448.0
30,GDMY-0215S,12,25809,213.0,1344.0,172.5,623.0
30,GDMY-0218SD,12,26817,213.0,1967.0,148.0,430.0
30,GDMY-0215S,12,25447,411.0,0,172.5,623.0
30,GDMY-0218SD,12,26354,411.0,623.0,148.0,430.0
30,GDMY-0218SD,12,22748,411.0,1053.0,148.0,430.0
30,GDMY-0218SD,12,22712,411.0,1483.0,148.0,430.0
30,GDMY-0218S,12,24166,411.0,1913.0,48.0,504.0
30,GDMY-0218S,12,24855,583.5,0,144.0,625.0
30,GDMY-0218S,12,23679,583.5,625.0,144.0,625.0
30,GDMY-0215S,12,27293,583.5,1250.0,132.5,522.0
30,GDMY-0215S,12,25025,583.5,1772.0,132.5,522.0
30,GDMY-0215S,12,25807,727.5,0,52.5,535.0
30,GDMY-0218S,12,27306,727.5,535.0,48.0,504.0
30,GDMY-0218S,12,27107,727.5,1039.0,48.0,504.0
30,GDMY-0218S,12,25637,727.5,1543.0,48.0,504.0
30,YW10-0218S,0,8902,0,0,922.0,1161.0
30,YW10-0215S,0,8065,0,1161.0,851.5,930.0
30,YW10-0218S,0,11307,0,2091.0,452.0,338.0
30,YW10-0215S,0,10090,922.0,0,246.0,930.0
30,YW10-0218S,0,11223,922.0,930.0,225.0,585.5
30,YW10-0218S,0,7687,1168.0,0,38.0,2248.0
30,YW10-0215S,1,8674,0,0,851.0,1102.0
30,YW10-0218S,1,8797,0,1102.0,793.0,922.0
30,YW10-0218S,1,11170,0,2024.0,730.0,358.0
30,YW10-0218S,1,11263,0,2382.0,558.5,38.0
30,YW10-0218S,1,12342,851.0,0,358.0,2218.0
30,YW10-0218S,1,8633,851.0,2218.0,332.0,206.0
30,YW10-0215S,2,7688,0,0,711.5,1102.0
30,YW10-0215S,2,11821,0,1102.0,500.0,1102.0
30,YW10-0218S,2,8465,0,2204.0,498.0,58.0
30,YW10-0218S,2,9659,711.5,0,497.0,1917.0
30,YW10-0215S,2,7838,711.5,1917.0,452.0,410.0
30,YW10-0218S,2,12255,711.5,2327.0,452.0,58.0
30,QKQ-0218S,3,10670,0,0,485.0,865.5
30,QKQ-0218S,3,11927,0,865.5,475.0,1194.0
30,YW10-0215S,3,10251,0,2059.5,452.0,380.0
30,QKQ-0218S,3,10549,485.0,0,475.0,1194.0
30,QKQ-0218S,3,10243,485.0,1194.0,475.0,1194.0
30,YW10-0218S,3,8844,960.0,0,225.0,930.0
30,YW10-0215S,3,7927,960.0,930.0,158.0,1102.0
30,QKQ-0218S,4,9336,0,0,475.0,1194.0
30,QKQ-0218S,4,11872,0,1194.0,474.5,865.0
30,YW10-0218S,4,8043,0,2059.0,428.5,358.0
30,QKQ-0218S,4,10768,475.0,0,474.5,865.0
30,QKQ-0218S,4,8228,475.0,865.0,474.5,865.0
30,YW10-0218S,4,10055,475.0,1730.0,452.0,357.0
30,YW10-0218S,4,12257,475.0,2087.0,452.0,338.0
30,YW10-0218S,4,12231,949.5,0,88.0,1178.0
30,YW10-0218S,4,9334,949.5,1178.0,58.0,930.0
30,YW10-0218S,4,11808,1037.5,0,58.0,2398.0
30,YW10-0218S,4,9289,1095.5,0,58.0,930.0
30,YW10-0218S,4,9086,1095.5,930.0,58.0,1198.0
30,YW10-0218S,4,8201,1153.5,0,58.0,930.0
30,YW10-0218S,4,7978,1153.5,930.0,58.0,518.0
30,YW10-0218S,4,7840,1153.5,1448.0,58.0,357.0
30,YW10-0218S,4,7791,1153.5,1805.0,58.0,377.0
30,QKQ-0218S,5,7747,0,0,474.5,865.0
30,YW10-0215S,5,9106,0,865.0,452.0,1298.5
30,YW10-0215S,5,12529,0,2163.5,452.0,227.0
30,YW10-0215S,5,10217,474.5,0,452.0,2121.0
30,YW10-0218S,5,11969,474.5,2121.0,452.0,138.0
30,YW10-0218S,5,10856,474.5,2259.0,452.0,58.0
30,YW10-0218S,5,10183,474.5,2317.0,452.0,58.0
30,YW10-0218S,5,9805,474.5,2375.0,452.0,58.0
30,YW10-0218S,5,7767,926.5,0,58.0,930.0
30,YW10-0218S,5,7698,984.5,0,58.0,2418.0
30,YW10-0215S,6,9096,0,0,448.0,1102.0
30,YW10-0218S,6,7875,0,1102.0,378.0,518.5
30,YW10-0218S,6,11540,0,1620.5,358.0,500.0
30,YW10-0218S,6,10371,0,2120.5,357.0,58.0
30,YW10-0218S,6,12506,448.0,0,378.0,1918.0
30,YW10-0218S,6,11582,448.0,1918.0,378.0,518.5
30,YW10-0218S,6,11629,826.0,0,378.0,2248.0
30,YW10-0218S,6,10057,826.0,2248.0,377.0,58.0
30,YW10-0218S,7,10793,0,0,378.0,2248.0
30,YW10-0218S,7,12074,378.0,0,377.0,1102.0
30,YW10-0218S,7,11585,378.0,1102.0,377.0,1102.0
30,YW10-0218S,7,8904,755.0,0,377.0,1102.0
30,YW10-0218S,7,8456,755.0,1102.0,377.0,1102.0
30,YW10-0218S,8,7776,0,0,377.0,1102.0
30,QKQ-0218S,8,12405,0,1102.0,376.0,1265.0
30,QKQ-0218S,8,8473,377.0,0,376.0,884.0
30,QKQ-0218S,8,11351,377.0,884.0,374.5,884.0
30,YW10-0218S,8,11234,377.0,1768.0,358.0,398.5
30,QKQ-0218S,8,11331,753.0,0,374.5,884.0
30,QKQ-0218S,8,11150,753.0,884.0,374.5,1265.0
30,QKQ-0218S,9,8276,0,0,374.5,1265.0
30,YW10-0218S,9,12124,0,1265.0,358.0,930.0
30,YW10-0218S,9,11212,374.5,0,358.0,930.0
30,YW10-0218S,9,11143,374.5,930.0,358.0,1198.0
30,YW10-0218S,9,11058,732.5,0,358.0,2218.0
30,YW10-0218S,10,10996,0,0,358.0,2248.0
30,YW10-0218S,10,10644,358.0,0,358.0,729.0
30,YW10-0218S,10,10249,358.0,729.0,358.0,1198.0
30,YW10-0218S,10,9615,358.0,1927.0,358.0,398.5
30,YW10-0218S,10,9658,716.0,0,358.0,851.0
30,YW10-0218S,10,9164,716.0,851.0,358.0,1198.0
30,YW10-0218S,10,7666,716.0,2049.0,358.0,352.0
30,YW10-0218S,11,8878,0,0,358.0,2248.0
30,YW10-0218S,11,8677,358.0,0,358.0,1198.0
30,YW10-0218S,11,8472,358.0,1198.0,358.0,729.0
30,YW10-0218S,11,8119,358.0,1927.0,358.0,428.5
30,YW10-0218S,11,7744,716.0,0,358.0,711.5
30,YW10-0218S,11,12371,716.0,711.5,357.0,922.0
30,YW10-0218S,11,10714,716.0,1633.5,357.0,452.0
30,YW10-0218S,12,12281,0,0,357.0,922.0
30,YW10-0218S,12,11897,0,922.0,357.0,922.0
30,YW10-0218S,12,10712,0,1844.0,357.0,452.0
30,YW10-0218S,12,11722,357.0,0,357.0,930.0
30,YW10-0218S,12,11110,357.0,930.0,357.0,930.0
30,YW10-0218S,12,10298,357.0,1860.0,357.0,452.0
30,YW10-0218S,12,9823,714.0,0,357.0,452.0
30,YW10-0218S,12,9672,714.0,452.0,357.0,922.0
30,YW10-0218S,12,8716,714.0,1374.0,357.0,922.0
30,YW10-0218S,13,8499,0,0,357.0,452.0
30,YW10-0218S,13,8388,0,452.0,357.0,452.0
30,YW10-0218S,13,7908,0,904.0,357.0,930.0
30,YW10-0218S,13,10585,0,1834.0,351.0,358.0
30,YW10-0218S,13,9379,357.0,0,338.0,930.0
30,YW10-0218S,13,12590,357.0,930.0,337.5,922.0
30,YW10-0215S,13,8441,357.0,1852.0,332.0,585.5
30,YW10-0218S,13,12501,695.0,0,337.5,922.0
30,YW10-0218S,13,10821,695.0,922.0,337.5,922.0
30,CGS-0218S,0,11436,0,0,998.0,2098.0
30,FMB-0218SD,0,11249,0,2098.0,898.0,148.0
30,FMB-0218SD,0,10905,0,2246.0,798.0,148.0
30,FMB-0218S,0,10638,998.0,0,58.0,971.0
30,FMB-0218S,0,10086,998.0,971.0,58.0,971.0
30,FMB-0218S,0,8618,1056.0,0,58.0,971.0
30,FMB-0218S,0,8211,1056.0,971.0,58.0,971.0
30,CGS-0218S,1,8817,0,0,998.0,2098.0
30,FMB-0218SD,1,11464,0,2098.0,918.0,58.0
30,FMB-0218SD,1,9679,0,2156.0,818.0,58.0
30,FMB-0215S,2,11348,0,0,971.0,2001.0
30,CGS-0218S,2,10102,0,2001.0,835.0,395.0
30,FMB-0215S,3,10865,0,0,971.0,2001.0
30,FMB-0218S,3,9390,0,2001.0,762.0,379.0
30,FMB-0218S,3,8639,0,2380.0,762.0,58.0
30,FMB-0215S,4,10545,0,0,762.0,2001.0
30,FMB-0218S,4,10221,0,2001.0,762.0,379.0
30,FMB-0218S,4,10898,0,2380.0,762.0,58.0
30,CGS-0218S,4,9046,762.0,0,395.0,1334.0
30,CGS-0218S,4,7810,762.0,1334.0,395.0,835.0
30,FMB-0218S,5,11366,0,0,580.0,2098.0
30,FMB-0218S,5,8732,580.0,0,580.0,2098.0
30,FMB-0218S,6,7658,0,0,580.0,2098.0
30,FMB-0218S,6,12581,580.0,0,579.0,971.0
30,FMB-0218S,6,9752,580.0,971.0,579.0,971.0
30,FMB-0218S,6,11979,580.0,1942.0,560.0,498.0
30,FMB-0218S,7,9311,0,0,579.0,971.0
30,FMB-0218S,7,8834,0,971.0,579.0,971.0
30,CGS-0218S,7,12523,0,1942.0,522.0,495.0
30,FMB-0218S,7,8534,579.0,0,579.0,971.0
30,FMB-0218S,7,8374,579.0,971.0,579.0,971.0
30,CGS-0218S,7,8334,579.0,1942.0,522.0,495.0
30,FMB-0218S,8,12422,0,0,560.0,971.0
30,FMB-0218S,8,11442,0,971.0,560.0,971.0
30,FMB-0218S,8,11367,0,1942.0,560.0,474.5
30,FMB-0218S,8,10329,560.0,0,560.0,1533.0
30,FMB-0218S,8,8459,560.0,1533.0,478.0,580.0
30,FMB-0218S,9,9656,0,0,560.0,971.0
30,CGS-0218S,9,11159,0,971.0,478.0,998.0
30,FMB-0218S,9,10261,0,1969.0,478.0,380.0
30,CGS-0218S,9,12497,560.0,0,495.0,2034.0
30,FMB-0218S,9,8223,560.0,2034.0,478.0,380.0
30,CGS-0218S,10,9412,0,0,495.0,1507.0
30,FMB-0218S,10,10580,0,1507.0,478.0,580.0
30,CGS-0218S,10,9347,495.0,0,495.0,2034.0
30,CGS-0218S,11,8778,0,0,495.0,1507.0
30,FMB-0218S,11,9310,0,1507.0,478.0,580.0
30,CGS-0218S,11,10224,495.0,0,478.0,998.0
30,FMB-0218S,11,9446,495.0,998.0,474.5,560.0
30,FMB-0218S,11,7924,495.0,1558.0,474.5,560.0
30,CGS-0218S,12,10701,0,0,474.5,495.0
30,CGS-0218S,12,9491,0,495.0,474.5,495.0
30,CGS-0218S,12,8771,0,990.0,474.5,495.0
30,CGS-0218S,12,8508,0,1485.0,474.5,495.0
30,FMB-0215S,12,10364,474.5,0,459.5,762.0
30,FMB-0215S,12,8481,474.5,762.0,459.5,971.0
30,FMB-0218S,12,9877,474.5,1733.0,415.0,560.0
30,FMB-0215S,13,8173,0,0,459.5,971.0
30,CGS-0218S,13,11229,0,971.0,395.0,1334.0
30,FMB-0218S,13,11714,459.5,0,380.0,2098.0
30,FMB-0218S,13,9068,839.5,0,380.0,2098.0
30,FMB-0218S,14,9279,0,0,377.0,762.0
30,FMB-0218S,14,10222,0,762.0,360.0,761.0
30,FMB-0218S,14,9953,0,1523.0,360.0,761.0
30,FMB-0218S,14,9552,377.0,0,360.0,761.0
30,FMB-0218S,14,9460,377.0,761.0,360.0,761.0
30,FMB-0218S,14,8182,377.0,1522.0,360.0,761.0
30,GDMY-0215S,0,24976,0,0,911.0,2321.0
30,GDMY-0218SD,0,27136,0,2321.0,911.0,58.0
30,GDMY-0218S,0,26112,911.0,0,307.5,588.0
30,GDMY-0218S,0,26111,911.0,588.0,307.5,588.0
30,XXB-0218S,0,26264,911.0,1176.0,304.0,704.0
30,GDMY-0218SD,1,23625,0,0,880.0,2418.0
30,GDMY-0218SD,1,26482,880.0,0,328.0,708.0
30,GDMY-0218SD,1,25080,880.0,708.0,328.0,708.0
30,GDMY-0218S,1,23298,880.0,1416.0,327.0,671.0
30,GDMY-0215S,2,25766,0,0,880.0,2321.0
30,XXB-0215S,2,23444,0,2321.0,532.0,92.5
30,GDMY-0218SD,2,24236,880.0,0,327.0,1198.0
30,GDMY-0218SD,2,22803,880.0,1198.0,327.0,1198.0
30,GDMY-0218S,3,26275,0,0,879.5,911.0
30,GDMY-0218S,3,23889,0,911.0,879.5,911.0
30,GDMY-0218S,3,24379,0,1822.0,879.0,506.0
30,XXB-0218S,3,25272,879.5,0,304.0,704.0
30,XXB-0218S,3,24034,879.5,704.0,304.0,704.0
30,XXB-0218S,3,23664,879.5,1408.0,304.0,704.0
30,GDMY-0218S,4,25623,0,0,861.0,911.0
30,GDMY-0218S,4,25270,0,911.0,861.0,911.0
30,MNH-0218S,4,25301,0,1822.0,348.0,338.0
30,MNH-0218S,4,25424,861.0,0,347.0,1198.0
30,MNH-0218S,4,25396,861.0,1198.0,347.0,1198.0
30,GDMY-0218S,5,24225,0,0,861.0,911.0
30,GDMY-0218S,5,23936,0,911.0,861.0,911.0
30,MNH-0218S,5,24513,0,1822.0,348.0,338.0
30,MNH-0218S,5,22717,861.0,0,301.0,1198.0
30,XXB-0218S,5,22747,861.0,1198.0,148.0,593.0
30,XXB-0218S,5,22684,861.0,1791.0,148.0,593.5
30,GDMY-0218SD,5,27360,1162.0,0,58.0,1327.0
30,GDMY-0218SD,5,26078,1162.0,1327.0,58.0,423.0
30,GDMY-0218S,6,24476,0,0,598.0,1234.0
30,GDMY-0218SD,6,25631,0,1234.0,589.0,671.0
30,XXB-0215S,6,26446,0,1905.0,533.0,389.0
30,XXB-0215S,6,27202,0,2294.0,512.0,92.5
30,GDMY-0218S,6,22784,598.0,0,593.0,1234.0
30,GDMY-0218SD,6,27132,598.0,1234.0,589.0,671.0
30,XXB-0215S,6,26400,598.0,1905.0,513.0,389.0
30,XXB-0218S,6,25400,598.0,2294.0,456.5,134.5
30,GDMY-0218SD,7,26190,0,0,528.0,2418.0
30,GDMY-0218SD,7,26056,528.0,0,528.0,2418.0
30,XXB-0215S,7,26024,1056.0,0,134.5,1178.0
30,XXB-0215S,7,26327,1056.0,1178.0,118.0,388.0
30,XXB-0215S,7,26064,1056.0,1566.0,118.0,388.0
30,XXB-0215S,7,25105,1056.0,1954.0,118.0,388.0
30,GDMY-0218SD,8,23242,0,0,528.0,2418.0
30,GDMY-0218SD,8,23424,528.0,0,527.0,2321.0
30,GDMY-0218SD,8,25507,1055.0,0,58.0,1327.0
30,GDMY-0218SD,8,24894,1055.0,1327.0,58.0,402.5
30,GDMY-0218S,8,25884,1113.0,0,38.0,2438.0
30,GDMY-0218S,8,25449,1151.0,0,38.0,2438.0
30,GDMY-0218SD,9,23616,0,0,525.0,1327.0
30,GDMY-0218S,9,26223,0,1327.0,506.0,880.0
30,XXB-0218S,9,23475,0,2207.0,476.5,153.0
30,GDMY-0218SD,9,22828,525.0,0,525.0,1327.0
30,GDMY-0218S,9,25604,525.0,1327.0,506.0,427.0
30,GDMY-0218S,9,25561,525.0,1754.0,506.0,426.0
30,GDMY-0218S,9,24205,1050.0,0,38.0,2438.0
30,XXB-0225S,10,24597,0,0,498.0,1234.0
30,XXB-0218S,10,25431,0,1234.0,455.0,1178.0
30,GDMY-0218SD,10,26583,498.0,0,480.0,2418.0
30,XXB-0218SD,11,27192,0,0,451.0,2427.0
30,XXB-0218SD,11,27310,451.0,0,449.5,2427.0
30,XXB-0218SD,12,25036,0,0,449.5,2427.0
30,GDMY-0215S,12,26152,449.5,0,427.0,2321.0
30,XXB-0215S,12,23923,449.5,2321.0,388.0,118.0
30,XXB-0218SD,13,26867,0,0,409.0,2427.0
30,XXB-0218SD,13,24666,409.0,0,393.0,2427.0
30,YTM-0215S,0,12426,0,0,731.0,821.0
30,YTM-0215S,0,9165,0,821.0,731.0,821.0
30,XXB-0218SD,0,9643,0,1642.0,621.0,424.5
30,YTM-0218S,0,7857,0,2066.5,384.0,369.0
30,YTM-0218S,0,11558,731.0,0,443.0,2145.0
30,YTM-0218S,1,11316,0,0,588.0,892.0
30,YTM-0218S,1,9495,0,892.0,588.0,821.0
30,XXB-0218SD,1,8259,0,1713.0,460.0,621.0
30,YTM-0218S,1,12128,0,2334.0,458.0,58.0
30,YTM-0218S,1,8260,588.0,0,588.0,830.0
30,YTM-0218S,1,12335,588.0,830.0,561.0,821.0
30,XXB-0218SD,1,11947,588.0,1651.0,460.0,621.0
30,YTM-0218S,2,11938,0,0,561.0,1250.0
30,XXB-0218S,2,8883,0,1250.0,425.0,764.0
30,YTM-0218S,2,12412,0,2014.0,420.0,391.0
30,YTM-0218S,2,10541,561.0,0,498.0,2144.0
30,YTM-0218S,2,12134,1059.0,0,58.0,828.0
30,YTM-0218S,2,12072,1059.0,828.0,58.0,1286.0
30,YTM-0218S,2,11857,1117.0,0,58.0,821.0
30,YTM-0218S,2,11712,1117.0,821.0,58.0,391.0
30,YTM-0218S,2,11672,1117.0,1212.0,58.0,444.0
30,YTM-0218S,2,7856,1117.0,1656.0,58.0,391.0
30,XXB-0218S,3,10482,0,0,425.0,1722.0
30,XXB-0218SD,3,10375,0,1722.0,424.5,621.0
30,YTM-0215S,3,12070,0,2343.0,338.0,78.0
30,XXB-0218S,3,11946,425.0,0,424.5,579.0
30,XXB-0218S,3,9599,425.0,579.0,424.5,579.0
30,XXB-0218S,3,8702,425.0,1158.0,424.5,579.0
30,XXB-0218S,3,8347,425.0,1737.0,424.5,621.0
30,YTM-0215S,3,10512,425.0,2358.0,338.0,78.0
30,YTM-0215S,3,8892,849.5,0,370.0,731.0
30,YTM-0215S,3,7900,849.5,731.0,370.0,1706.5
30,XXB-0218S,4,8047,0,0,424.5,579.0
30,XXB-0218S,4,7896,0,579.0,424.5,621.0
30,XXB-0218S,4,11148,0,1200.0,424.0,621.0
30,XXB-0218S,4,8453,0,1821.0,424.0,579.0
30,XXB-0218S,4,10961,424.5,0,424.0,1721.5
30,YTM-0218S,4,11913,424.5,1721.5,421.0,625.0
30,XXB-0215S,4,8452,424.5,2346.5,338.0,78.0
30,YTM-0215S,4,12036,848.5,0,339.0,780.0
30,YTM-0215S,4,8525,848.5,780.0,339.0,780.0
30,XXB-0215S,4,11198,848.5,1560.0,339.0,350.0
30,YTM-0218S,4,8109,848.5,1910.0,328.0,306.5
30,YTM-0218S,4,9004,848.5,2216.5,306.5,213.0
30,XXB-0218S,5,9253,0,0,424.0,764.0
30,YTM-0218S,5,11856,0,764.0,421.0,828.0
30,YTM-0218S,5,11780,0,1592.0,421.0,828.0
30,YTM-0218S,5,11692,424.0,0,421.0,625.0
30,YTM-0218S,5,11057,424.0,625.0,421.0,625.0
30,YTM-0218S,5,10622,424.0,1250.0,421.0,625.0
30,YTM-0218S,5,12163,424.0,1875.0,420.0,391.0
30,YTM-0218S,5,12278,845.0,0,327.0,598.0
30,YTM-0218S,5,9997,845.0,598.0,327.0,598.0
30,YTM-0218S,5,9981,845.0,1196.0,327.0,598.0
30,YTM-0218S,5,7959,845.0,1794.0,327.0,598.0
30,YTM-0218S,6,11056,0,0,421.0,1725.0
30,YTM-0218S,6,8731,0,1725.0,421.0,625.0
30,YTM-0218S,6,9916,421.0,0,421.0,828.0
30,YTM-0218S,6,9741,421.0,828.0,421.0,828.0
30,YTM-0218S,6,8497,421.0,1656.0,421.0,625.0
30,YTM-0218S,6,12215,842.0,0,326.0,1250.0
30,YTM-0218S,6,11616,842.0,1250.0,326.0,821.0
30,YTM-0218S,7,8980,0,0,421.0,828.0
30,YTM-0218S,7,8880,0,828.0,421.0,828.0
30,YTM-0218S,7,10685,0,1656.0,420.0,588.0
30,YTM-0218S,7,8496,421.0,0,421.0,828.0
30,YTM-0218S,7,8215,421.0,828.0,421.0,828.0
30,YTM-0218S,7,10071,421.0,1656.0,420.0,391.0
30,YTM-0218S,7,8267,421.0,2047.0,420.0,391.0
30,YTM-0218S,7,8396,842.0,0,326.0,821.0
30,YTM-0218S,7,7844,842.0,821.0,326.0,1250.0
30,YTM-0218S,8,7850,0,0,421.0,1725.0
30,YTM-0218S,8,10367,0,1725.0,401.0,390.0
30,XXB-0215S,8,7883,0,2115.0,338.0,78.0
30,YTM-0218S,8,12334,421.0,0,420.0,821.0
30,YTM-0218S,8,10581,421.0,821.0,420.0,1250.0
30,YTM-0218S,8,8965,421.0,2071.0,384.0,369.0
30,YTM-0218S,8,10921,841.0,0,306.5,820.0
30,YTM-0218S,8,8489,841.0,820.0,306.5,1250.0
30,YTM-0218S,8,7775,841.0,2070.0,306.5,213.0
30,YTM-0218S,8,11315,1147.5,0,58.0,876.0
