批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
3,MNH-0218S,0,5822,560.0,1028.0,560.0,726.0
3,MNH-0218S,0,6237,560.0,1754.0,559.0,512.0
3,MNH-0218SD,0,8345,1120.0,0,58.0,2398.0
3,MNH-0218S,1,5725,0,0,560.0,1028.0
3,MNH-0218S,1,6052,0,1028.0,545.0,995.5
3,MNH-0215S,1,6014,0,2023.5,529.0,352.0
3,MNH-0218S,1,5081,0,2375.5,512.0,58.0
3,MNH-0215S,1,6276,560.0,0,512.0,931.0
3,MNH-0218S,1,8109,560.0,931.0,511.0,540.0
3,MNH-0218S,1,7773,560.0,1471.0,511.0,540.0
3,MNH-0218SD,1,7829,1072.0,0,58.0,1118.0
3,MNH-0218SD,1,6537,1072.0,1118.0,58.0,1098.0
3,MNH-0218SD,1,5933,1130.0,0,58.0,568.0
3,MNH-0218S,1,8027,1130.0,568.0,58.0,512.0
3,MNH-0218S,1,6069,1130.0,1080.0,58.0,352.0
3,MNH-0218S,1,5976,1130.0,1432.0,58.0,352.0
3,MNH-0218S,1,5377,1130.0,1784.0,58.0,352.0
3,MNH-0218S,2,6638,0,0,498.0,658.0
3,MNH-0218S,2,5103,0,658.0,424.0,560.0
3,MNH-0218S,2,7982,0,1218.0,385.0,694.0
3,MNH-0218S,2,5757,0,1912.0,352.0,388.0
3,MNH-0218S,2,4976,0,2300.0,352.0,58.0
3,MNH-0218S,2,7474,498.0,0,385.0,996.0
3,MNH-0218S,2,8196,498.0,996.0,352.0,559.0
3,MNH-0218S,2,6341,498.0,1555.0,352.0,559.0
3,MNH-0215S,2,7444,498.0,2114.0,352.0,227.0
3,MNH-0218SD,2,5895,883.0,0,58.0,2418.0
3,MNH-0218S,3,5487,0,0,352.0,559.0
3,MNH-0218S,3,5281,0,559.0,352.0,388.0
3,MNH-0218S,3,5280,0,947.0,352.0,559.0
3,MNH-0218S,3,7001,0,1506.0,351.0,540.0
3,MNH-0215S,0,24032,0,0,912.0,916.5
3,MNH-0215S,0,19831,0,916.5,912.0,772.0
3,XXB-0218SD,0,21406,0,1688.5,796.0,470.0
3,XXB-0218SD,0,22614,912.0,0,275.0,2418.0
3,XXB-0218SD,1,24224,0,0,470.0,949.5
3,XXB-0218SD,1,24062,0,949.5,470.0,949.5
3,XXB-0218S,1,24445,0,1899.0,470.0,155.0
3,XXB-0218S,1,23741,0,2054.0,470.0,155.0
3,XXB-0215S,1,21415,0,2209.0,389.0,52.5
3,XXB-0215S,1,20204,0,2261.5,389.0,52.5
3,XXB-0218SD,1,20068,470.0,0,470.0,796.0
3,MNH-0215S,1,22160,470.0,796.0,327.0,912.0
3,XXB-0218SD,1,21194,940.0,0,275.0,2418.0
3,XXB-0218SD,2,23038,0,0,274.0,912.0
3,MNH-0218SD,2,23922,0,912.0,274.0,912.0
3,MNH-0218S,2,20174,0,1824.0,273.5,155.0
3,MNH-0218SD,2,23524,274.0,0,274.0,912.0
3,MNH-0218SD,2,21870,274.0,912.0,274.0,912.0
3,MNH-0218SD,2,21011,548.0,0,273.5,912.0
3,MNH-0218S,2,23923,548.0,912.0,255.0,911.0
3,XXB-0215S,2,22553,548.0,1823.0,239.0,390.0
3,XXB-0215S,2,24205,548.0,2213.0,238.0,78.0
3,XXB-0215S,2,23689,548.0,2291.0,238.0,78.0
3,MNH-0218S,2,22874,821.5,0,255.0,911.0
3,MNH-0218S,2,21773,821.5,911.0,255.0,911.0
3,XXB-0215S,2,19699,821.5,1822.0,239.0,390.0
3,XXB-0215S,2,22829,821.5,2212.0,238.0,78.0
3,XXB-0215S,2,21580,821.5,2290.0,238.0,78.0
3,XXB-0218S,2,22419,1076.5,0,38.0,2418.0
3,XXB-0218S,2,22231,1114.5,0,38.0,2418.0
3,MNH-0218S,3,21012,0,0,255.0,911.0
3,MNH-0218S,3,20978,0,911.0,255.0,911.0
3,MNH-0215S,3,21423,255.0,0,148.0,912.0
3,XXB-0218S,3,23644,255.0,912.0,38.0,1028.0
3,LMW-0215S,0,24870,0,0,670.0,2201.0
3,LMW-0215S,0,29297,0,2201.0,490.0,80.0
3,YSH-0218S,0,29322,670.0,0,346.0,922.0
3,YSH-0218S,0,25945,670.0,922.0,344.5,922.0
3,LMW-0218S,0,28951,1016.0,0,38.0,1048.0
3,YSH-0218S,1,25732,0,0,344.5,922.0
3,LMW-0218S,1,29321,0,922.0,299.0,670.0
3,LMW-0218S,1,27713,0,1592.0,299.0,322.0
3,LMW-0218S,1,25144,0,1914.0,299.0,322.0
3,LMW-0215S,1,26842,344.5,0,322.0,2201.0
3,LMW-0218S,1,28941,344.5,2201.0,322.0,58.0
3,LMW-0218S,1,27599,344.5,2259.0,322.0,58.0
3,LMW-0218S,1,28294,666.5,0,300.0,2298.0
3,LMW-0218S,2,26488,0,0,300.0,2298.0
3,LMW-0218S,2,26620,0,2298.0,299.0,38.0
3,LMW-0218S,2,25999,300.0,0,300.0,2298.0
3,LMW-0218S,2,26860,600.0,0,299.0,670.0
3,LMW-0218S,2,29276,600.0,670.0,280.0,670.0
3,LMW-0218S,2,28792,600.0,1340.0,280.0,322.0
3,LMW-0218S,2,28722,600.0,1662.0,280.0,322.0
3,LMW-0218S,2,27876,600.0,1984.0,280.0,322.0
3,LMW-0218S,2,26814,899.0,0,280.0,670.0
3,LMW-0218S,2,26392,899.0,670.0,280.0,670.0
3,LMW-0218S,2,26276,899.0,1340.0,280.0,670.0
3,LMW-0218S,2,25527,899.0,2010.0,280.0,322.0
3,LMW-0218S,3,25620,0,0,280.0,670.0
3,LMW-0218S,3,28488,0,670.0,58.0,670.0
3,LMW-0218S,3,27964,0,1340.0,58.0,670.0
3,ZQB-0225S,0,21905,0,0,558.0,2346.0
3,ZQB-0218S,0,24606,558.0,0,538.0,573.0
3,ZQB-0218S,0,21240,558.0,573.0,538.0,573.0
3,ZQB-0218S,0,20093,558.0,1146.0,537.0,494.5
3,ZQB-0218S,0,19619,558.0,1640.5,537.0,494.5
3,XXB-0218S,0,23382,558.0,2135.0,445.0,166.0
3,XXB-0215S,0,22501,558.0,2301.0,373.0,92.5
3,XXB-0215S,0,23184,1096.0,0,118.0,488.0
3,XXB-0215S,0,21715,1096.0,488.0,118.0,488.0
3,XXB-0215S,0,21273,1096.0,976.0,118.0,488.0
3,XXB-0215S,0,21198,1096.0,1464.0,118.0,488.0
3,XXB-0215S,0,20665,1096.0,1952.0,118.0,488.0
3,ZQB-0218S,1,22513,0,0,537.0,2190.0
3,XXB-0218S,1,22239,0,2190.0,445.0,166.0
3,ZQB-0215S,1,24503,537.0,0,494.5,860.0
3,ZQB-0215S,1,20851,537.0,860.0,494.5,860.0
3,XXB-0218S,1,23476,537.0,1720.0,439.5,508.0
3,XXB-0215S,1,20816,537.0,2228.0,373.0,92.5
3,XXB-0215S,1,20362,537.0,2320.5,373.0,92.5
3,XXB-0218S,1,22013,1031.5,0,128.0,2398.0
3,ZQB-0218S,1,23701,1159.5,0,58.0,2190.0
3,XXB-0218S,2,22851,0,0,439.5,508.0
3,XXB-0218S,2,21148,0,508.0,439.5,508.0
3,XXB-0218S,2,21035,0,1016.0,439.5,508.0
3,ZQB-0215S,2,23081,0,1524.0,430.0,494.5
3,XXB-0215S,2,22048,439.5,0,374.0,489.0
3,XXB-0215S,2,21830,439.5,489.0,374.0,489.0
3,XXB-0215S,2,21626,439.5,978.0,374.0,489.0
3,XXB-0218S,2,20870,439.5,1467.0,166.0,445.0
3,XXB-0215S,2,23888,439.5,1912.0,118.0,488.0
3,XXB-0218S,2,20856,813.5,0,128.0,2398.0
3,XXB-0218S,2,20440,941.5,0,128.0,2398.0
3,ZQB-0218S,2,20193,1069.5,0,58.0,2190.0
3,LMW-0215S,0,25970,0,0,990.0,1317.0
3,XXB-0218S,0,26625,0,1317.0,881.0,447.5
3,XXB-0218S,0,26401,0,1764.5,724.0,446.3
3,LMW-0218S,0,25254,990.0,0,152.0,897.5
3,LMW-0218S,0,29432,990.0,897.5,58.0,1317.0
3,LMW-0218S,0,28755,1142.0,0,58.0,1317.0
3,XXB-0215S,0,24907,1142.0,1317.0,52.5,816.5
3,LMW-0215S,1,25724,0,0,848.0,1317.0
3,XXB-0218S,1,26335,0,1317.0,724.0,446.3
3,LMW-0218S,1,26353,0,1763.3,422.5,310.0
3,LMW-0218S,1,26328,0,2073.3,422.5,310.0
3,LMW-0218SD,1,28399,848.0,0,329.0,1317.0
3,LMW-0218S,1,28470,848.0,1317.0,310.0,421.5
3,LMW-0218S,1,27419,848.0,1738.5,310.0,421.5
3,LMW-0218S,1,26087,1177.0,0,38.0,1988.0
3,LMW-0215S,2,28894,0,0,498.0,1317.0
3,XXB-0218S,2,25467,0,1317.0,446.5,1023.0
3,LMW-0218SD,2,26312,498.0,0,329.0,1317.0
3,LMW-0218S,2,29349,498.0,1317.0,310.0,873.5
3,LMW-0218S,2,27546,827.0,0,329.0,1317.0
3,LMW-0218S,2,28679,827.0,1317.0,310.0,873.5
3,LMW-0218S,3,27069,0,0,329.0,1317.0
3,LMW-0218S,3,27046,0,1317.0,310.0,873.5
3,LMW-0218S,3,26256,329.0,0,310.0,872.5
3,LMW-0218S,3,25623,329.0,872.5,310.0,990.0
3,LMW-0218S,3,24886,639.0,0,310.0,848.0
3,XXB-0215S,3,26478,639.0,848.0,289.0,817.5
3,XXB-0215S,3,27990,639.0,1665.5,288.0,78.0
3,XXB-0215S,3,25210,639.0,1743.5,288.0,78.0
3,XXB-0215S,0,23440,0,0,880.0,1069.0
3,XXB-0218S,0,20457,0,1069.0,880.0,578.0
3,XXB-0218S,0,23000,0,1647.0,880.0,577.0
3,XXB-0218S,0,19937,0,2224.0,880.0,156.5
3,XXB-0218SD,0,23252,0,2380.5,379.0,58.0
3,XXB-0218S,0,23251,880.0,0,330.0,815.0
3,XXB-0218S,0,22857,880.0,815.0,330.0,818.5
3,XXB-0218S,0,24030,880.0,1633.5,297.0,558.0
3,XXB-0218S,0,23596,880.0,2191.5,297.0,140.0
3,XXB-0218S,0,22257,880.0,2331.5,297.0,58.0
3,XXB-0218S,1,22164,0,0,598.0,1463.0
3,XXB-0218S,1,22147,0,1463.0,558.0,880.0
3,XXB-0218SD,1,23812,0,2343.0,399.0,58.0
3,XXB-0218S,1,22643,598.0,0,404.0,815.0
3,XXB-0218S,1,21595,598.0,815.0,380.0,1458.0
3,XXB-0218SD,1,23418,598.0,2273.0,373.0,58.0
3,XXB-0218S,1,24285,598.0,2331.0,371.0,58.0
3,XXB-0218S,1,23381,1002.0,0,159.5,1458.0
3,XXB-0218S,1,23240,1002.0,1458.0,156.5,785.5
3,XXB-0218S,1,22989,1161.5,0,38.0,1458.0
3,XXB-0218S,1,21782,1161.5,1458.0,38.0,880.0
3,XXB-0218S,2,20751,0,0,371.0,558.0
3,XXB-0218S,2,24541,0,558.0,370.0,558.0
3,XXB-0218S,2,20219,0,1116.0,357.5,880.0
3,XXB-0218S,2,20710,0,1996.0,297.0,379.0
3,XXB-0218S,2,19832,371.0,0,297.0,379.0
3,QKQ-0215S,2,24347,371.0,379.0,297.0,634.0
3,XXB-0218S,2,23298,371.0,1013.0,296.0,558.0
3,XXB-0218S,2,21333,371.0,1571.0,296.0,360.0
3,XXB-0218S,2,21235,371.0,1931.0,296.0,360.0
3,XXB-0218S,2,22385,668.0,0,218.5,785.5
3,XXB-0218S,2,20070,668.0,785.5,218.5,880.0
3,XXB-0215S,2,23299,886.5,0,138.5,785.5
3,XXB-0215S,2,19752,886.5,785.5,138.5,880.0
3,XXB-0218SD,2,21334,886.5,1665.5,58.0,393.0
3,MNH-0225S,0,8603,0,0,378.0,1498.0
3,MNH-0215S,0,7778,0,1498.0,289.0,664.0
3,MNH-0215S,0,7961,0,2162.0,288.0,158.0
3,MNH-0225S,0,6281,378.0,0,378.0,1498.0
3,MNH-0215S,0,6725,378.0,1498.0,289.0,664.0
3,MNH-0215S,0,7388,378.0,2162.0,288.0,158.0
3,MNH-0218S,0,8602,756.0,0,357.0,1460.0
3,MNH-0215S,0,7859,756.0,1460.0,289.0,664.0
3,MNH-0215S,0,7350,756.0,2124.0,288.0,158.0
3,MNH-0215S,0,6945,756.0,2282.0,288.0,158.0
3,MNH-0218S,0,7775,1113.0,0,58.0,1460.0
3,MNH-0218S,1,5606,0,0,357.0,1460.0
3,MNH-0215S,1,5806,0,1460.0,289.0,664.0
3,MNH-0215S,1,6416,0,2124.0,288.0,158.0
3,MNH-0215S,1,5768,0,2282.0,288.0,158.0
3,MNH-0218S,1,8421,357.0,0,273.0,358.0
3,MNH-0218S,1,6729,357.0,358.0,273.0,358.0
3,MNH-0218S,1,5308,357.0,716.0,273.0,358.0
3,MNH-0218S,1,5085,357.0,1074.0,273.0,358.0
3,PGBL-0418S,1,8060,357.0,1432.0,207.0,743.0
3,PGBL-0418S,1,7668,630.0,0,207.0,743.0
3,PGBL-0418S,1,7185,630.0,743.0,207.0,743.0
3,PGBL-0418S,1,4979,630.0,1486.0,207.0,743.0
3,MNH-0218S,1,6940,837.0,0,194.5,357.0
3,MNH-0218S,1,5580,837.0,357.0,194.5,357.0
3,MNH-0215S,1,6557,837.0,714.0,194.5,720.0
3,MNH-0215S,1,6042,837.0,1434.0,194.5,720.0
3,MNH-0215S,1,8222,1031.5,0,132.5,663.0
3,MNH-0215S,1,7783,1031.5,663.0,132.5,663.0
3,MNH-0215S,1,7676,1031.5,1326.0,132.5,663.0
3,MNH-0215S,2,5589,0,0,194.5,720.0
3,MNH-0215S,2,5389,0,720.0,194.5,720.0
3,MNH-0215S,2,5536,0,1440.0,158.0,288.0
3,MNH-0215S,2,5444,0,1728.0,158.0,288.0
3,MNH-0215S,2,4698,194.5,0,132.5,663.0
3,MNH-0218S,2,7784,194.5,663.0,58.0,1460.0
3,MNH-0218S,2,7021,327.0,0,58.0,1460.0
3,MNH-0218S,2,4690,385.0,0,58.0,1460.0
3,MNH-0215S,0,5151,0,0,919.5,1102.0
3,MNH-0215S,0,7228,0,1102.0,913.5,1102.0
3,MNH-0218SD,0,5024,919.5,0,78.0,2138.0
3,MNH-0218SD,0,6510,997.5,0,58.0,2158.0
3,MNH-0218S,0,6194,1055.5,0,58.0,1102.0
3,MNH-0218S,0,6300,1113.5,0,38.0,1498.0
3,MNH-0218S,1,7008,0,0,561.0,922.0
3,MNH-0215S,1,5909,0,922.0,498.0,1102.0
3,MNH-0218SD,1,6439,0,2024.0,399.0,58.0
3,XXB-0218S,1,7944,561.0,0,475.0,615.5
3,XXB-0218S,1,7076,561.0,615.5,475.0,615.5
3,MNH-0218S,1,8278,561.0,1231.0,380.0,598.0
3,MNH-0218S,1,7026,561.0,1829.0,380.0,598.0
3,MNH-0218SD,2,7889,0,0,379.0,1102.0
3,MNH-0218SD,2,6713,0,1102.0,379.0,1102.0
3,MNH-0218SD,2,8291,0,2204.0,379.0,78.0
3,MNH-0218SD,2,5557,379.0,0,379.0,1102.0
3,MNH-0218S,2,8292,379.0,1102.0,379.0,922.0
3,MNH-0218S,2,7255,758.0,0,379.0,922.0
3,MNH-0218S,2,6383,758.0,922.0,379.0,1102.0
3,XXB-0218SD,3,5516,0,0,375.0,952.5
3,XXB-0218SD,3,5169,0,952.5,375.0,952.5
3,XXB-0218SD,3,5122,375.0,0,375.0,952.5
3,MNH-0218SD,3,7856,375.0,952.5,340.0,731.0
3,MNH-0218SD,3,7507,375.0,1683.5,340.0,351.0
3,MNH-0218SD,3,4748,750.0,0,340.0,731.0
3,MNH-0218S,3,8442,750.0,731.0,340.0,913.5
3,MNH-0218S,4,4875,0,0,340.0,919.5
3,MNH-0218S,4,6957,0,919.5,58.0,1102.0
3,HT9-0225S,0,3238,0,0,348.0,1598.0
3,HT9-0215S,0,3586,0,1598.0,289.0,456.5
3,HT9-0218S,0,3856,0,2054.5,213.0,328.0
3,HT9-0225S,0,910,348.0,0,348.0,1598.0
3,HT9-0215S,0,3085,348.0,1598.0,289.0,448.0
3,HT9-0218S,0,3295,348.0,2046.0,213.0,328.0
3,HT9-0218S,0,3608,696.0,0,307.0,1560.0
3,HT9-0215S,0,4271,696.0,1560.0,289.0,447.5
3,HT9-0218S,0,3095,696.0,2007.5,213.0,328.0
3,HT9-0218S,0,2435,1003.0,0,208.5,527.5
3,HT9-0218S,0,1664,1003.0,527.5,208.5,528.0
3,HT9-0218S,0,478,1003.0,1055.5,208.5,527.5
3,HT9-0218S,0,320,1003.0,1583.0,208.5,527.5
3,HT9-0218S,0,4272,1003.0,2110.5,195.0,327.0
3,HT9-0218S,1,479,0,0,307.0,1560.0
3,HT9-0215S,1,4138,0,1560.0,289.0,456.5
3,HT9-0218S,1,2028,0,2016.5,213.0,328.0
3,HT9-0215S,1,2970,307.0,0,289.0,447.5
3,HT9-0215S,1,2043,307.0,447.5,289.0,448.0
3,HT9-0218S,1,3857,307.0,895.5,208.5,528.0
3,HT9-0218S,1,3084,307.0,1423.5,208.5,527.5
3,HT9-0218S,1,3619,307.0,1951.0,195.0,327.0
3,HT9-0218S,1,321,596.0,0,195.0,327.0
3,HT9-0218S,1,150,596.0,327.0,195.0,327.0
3,HT9-0215S,1,3834,596.0,654.0,195.0,512.5
3,HT9-0215S,1,3582,596.0,1166.5,195.0,504.0
3,HT9-0215S,1,3349,596.0,1670.5,195.0,504.0
3,HT9-0215S,1,1809,791.0,0,195.0,512.5
3,HT9-0215S,1,1044,791.0,512.5,195.0,503.5
3,HT9-0215S,1,138,791.0,1016.0,195.0,503.5
3,HT9-0215S,1,4499,791.0,1519.5,158.0,288.0
3,HT9-0215S,1,3389,791.0,1807.5,158.0,288.0
3,HT9-0215S,1,2711,791.0,2095.5,158.0,288.0
3,HT9-0215S,1,2692,986.0,0,158.0,288.0
3,HT9-0215S,1,2586,986.0,288.0,158.0,288.0
3,HT9-0215S,1,2183,986.0,576.0,158.0,288.0
3,HT9-0215S,1,1984,986.0,864.0,158.0,288.0
3,HT9-0215S,1,1960,986.0,1152.0,158.0,288.0
3,HT9-0215S,1,1817,986.0,1440.0,158.0,288.0
3,HT9-0215S,1,1347,986.0,1728.0,158.0,288.0
3,HT9-0215S,1,979,986.0,2016.0,158.0,288.0
3,HT9-0215S,2,701,0,0,158.0,288.0
3,HT9-0215S,2,4191,0,288.0,132.5,446.5
3,HT9-0215S,2,2954,0,734.5,132.5,446.5
3,HT9-0215S,2,1361,0,1181.0,132.5,455.5
3,HT9-0215S,2,593,0,1636.5,132.5,447.0
3,HT9-0215S,2,422,158.0,0,132.5,447.0
3,HT9-0215S,2,182,158.0,447.0,132.5,455.5
3,5-0218S,0,23653,0,0,298.0,1798.0
3,XXB-0215S,0,23233,0,1798.0,239.0,514.0
3,XXB-0215S,0,24687,0,2312.0,238.0,118.0
3,5-0218S,0,20998,298.0,0,298.0,1198.0
3,5-0218S,0,23858,298.0,1198.0,257.0,1160.0
3,5-0218S,0,24386,596.0,0,257.0,1760.0
3,XXB-0215S,0,24501,596.0,1760.0,239.0,514.0
3,XXB-0215S,0,24256,596.0,2274.0,238.0,118.0
3,XXB-0215S,0,22786,853.0,0,239.0,514.0
3,XXB-0215S,0,22121,853.0,514.0,239.0,515.0
3,XXB-0215S,0,19710,853.0,1029.0,239.0,523.0
3,5-0218S,0,23393,853.0,1552.0,180.0,278.0
3,5-0218S,0,23167,853.0,1830.0,180.0,278.0
3,5-0218S,0,23010,853.0,2108.0,180.0,278.0
3,XXB-0215S,0,22046,1092.0,0,92.5,513.0
3,XXB-0215S,0,21479,1092.0,513.0,92.5,522.0
3,XXB-0215S,0,20705,1092.0,1035.0,92.5,514.0
3,XXB-0215S,0,19655,1092.0,1549.0,92.5,513.0
3,5-0218S,1,20577,0,0,180.0,278.0
3,5-0218S,1,23857,0,278.0,175.5,594.0
3,5-0218S,1,22661,0,872.0,175.5,594.0
3,5-0218S,1,21308,0,1466.0,175.5,595.0
3,5-0218S,1,21818,0,2061.0,162.0,258.0
3,5-0218S,1,21284,180.0,0,175.5,594.0
3,5-0218S,1,19947,180.0,594.0,175.5,594.0
3,5-0218S,1,21665,180.0,1188.0,162.0,258.0
3,5-0218S,1,20113,180.0,1446.0,162.0,258.0
3,XXB-0215S,1,23430,180.0,1704.0,118.0,238.0
3,XXB-0215S,1,23261,180.0,1942.0,118.0,238.0
3,XXB-0215S,1,23196,180.0,2180.0,118.0,238.0
3,5-0215S,1,23363,355.5,0,162.0,1160.0
3,XXB-0215S,1,22394,355.5,1160.0,118.0,238.0
3,XXB-0215S,1,22341,355.5,1398.0,118.0,238.0
3,XXB-0215S,1,21817,355.5,1636.0,118.0,238.0
3,XXB-0215S,1,19946,355.5,1874.0,118.0,238.0
3,XXB-0215S,1,19627,355.5,2112.0,118.0,238.0
3,5-0215S,1,22976,517.5,0,162.0,1760.0
3,XXB-0215S,1,22809,517.5,1760.0,92.5,513.0
3,LMW-0218S,0,28612,0,0,740.0,2298.0
3,YSH-0218S,0,25715,740.0,0,368.0,2234.0
3,LMW-0218S,0,26518,1108.0,0,38.0,2338.0
3,LMW-0218S,0,26169,1146.0,0,38.0,1388.0
3,LMW-0218S,1,25636,0,0,740.0,2298.0
3,LMW-0218S,1,28438,740.0,0,344.0,739.0
3,LMW-0218S,1,29076,740.0,739.0,343.0,718.0
3,LMW-0218S,1,28028,740.0,1457.0,343.0,718.0
3,LMW-0218S,1,25189,1084.0,0,38.0,2338.0
3,LMW-0218S,2,29138,0,0,739.0,2278.5
3,LMW-0215S,2,25375,739.0,0,344.0,2201.0
3,LMW-0218S,2,28952,739.0,2201.0,344.0,58.0
3,LMW-0218S,2,27915,739.0,2259.0,344.0,58.0
3,LMW-0218S,3,27774,0,0,739.0,988.0
3,LMW-0218S,3,25655,0,988.0,737.0,1352.0
3,LMW-0218S,3,27418,739.0,0,343.0,718.0
3,LMW-0215S,3,26417,739.0,718.0,160.0,988.0
3,YSH-0218S,4,27671,0,0,494.5,503.5
3,YSH-0218S,4,26423,0,503.5,494.5,503.5
3,LMW-0215S,4,28785,0,1007.0,461.5,988.0
3,XXB-0218S,0,23691,0,0,748.0,2331.0
3,XXB-0218S,0,23028,748.0,0,458.0,538.0
3,XXB-0218S,0,21540,748.0,538.0,458.0,538.0
3,PKQL-0418S,0,24565,748.0,1076.0,415.5,357.0
3,PKQL-0418S,0,24106,748.0,1433.0,415.5,357.0
3,XXB-0218S,1,19678,0,0,748.0,2331.0
3,PKQL-0418S,1,23992,748.0,0,292.5,1039.0
3,PKQL-0418S,1,20463,748.0,1039.0,292.5,1039.0
3,XXB-0218S,1,21055,1040.5,0,38.0,2073.0
3,XXB-0218S,2,22094,0,0,747.0,1462.0
3,XXB-0215S,2,23425,0,1462.0,641.0,844.0
3,XXB-0218S,3,22468,0,0,746.0,2312.0
3,XXB-0218S,4,23871,0,0,638.0,844.0
3,XXB-0218S,4,20439,0,844.0,598.0,727.0
3,XXB-0218S,4,20073,0,1571.0,598.0,618.0
3,XXB-0218S,5,20007,0,0,598.0,618.0
3,XXB-0215S,5,20400,0,618.0,598.0,728.0
